step,obs/extra/box_pose_6d_from_bimanual_center_0,obs/extra/box_pose_6d_from_bimanual_center_1,obs/extra/box_pose_6d_from_bimanual_center_2,obs/extra/box_pose_6d_from_bimanual_center_3,obs/extra/box_pose_6d_from_bimanual_center_4,obs/extra/box_pose_6d_from_bimanual_center_5,obs/extra/box_pose_6d_from_bimanual_center_6,obs/extra/box_pose_6d_from_bimanual_center_7,obs/extra/box_pose_6d_from_bimanual_center_8
0,0.3444654941558838,-0.010946273803710938,-0.030999984592199326,-0.5213936567306519,-0.8533163666725159,-1.0082219432661077e-06,0.8533163666725159,-0.5213936567306519,9.067621249414515e-07
1,0.3444650173187256,-0.010946273803710938,-0.030999988317489624,-0.5213934183120728,-0.8533164858818054,-1.8156474652641919e-06,0.8533164858818054,-0.5213934183120728,1.3015938975513563e-06
2,0.3444654941558838,-0.010946273803710938,-0.03099999576807022,-0.5213929414749146,-0.8533168435096741,-2.1887051389057888e-06,0.8533168435096741,-0.5213929414749146,1.621153273845266e-06
3,0.3444654941558838,-0.010946273803710938,-0.031000033020973206,-0.521392822265625,-0.8533168435096741,-1.7029919945343863e-06,0.8533168435096741,-0.521392822265625,1.1814626077466528e-06
4,0.3444650173187256,-0.010946273803710938,-0.030999988317489624,-0.5213935375213623,-0.8533164262771606,-1.876806209111237e-06,0.8533164262771606,-0.5213935375213623,1.0143434110432281e-06
5,0.3444654941558838,-0.010946273803710938,-0.031000033020973206,-0.5213931798934937,-0.8533166646957397,-1.7429862282369868e-06,0.8533166646957397,-0.5213931798934937,1.1042272944905562e-06
6,0.3444654941558838,-0.010946273803710938,-0.031000036746263504,-0.5213929414749146,-0.8533168435096741,-2.200565631937934e-06,0.8533168435096741,-0.5213929414749146,9.980752793126157e-07
7,0.3444654941558838,-0.010946273803710938,-0.030999984592199326,-0.5213934183120728,-0.8533164262771606,-5.66347807762213e-07,0.8533164262771606,-0.5213934183120728,1.1024118293789797e-06
8,0.3444650173187256,-0.010946273803710938,-0.030999988317489624,-0.5213935375213623,-0.8533164262771606,-1.5893671161393286e-06,0.8533164262771606,-0.5213935375213623,1.61632544859458e-06
9,0.3444654941558838,-0.010946273803710938,-0.030999988317489624,-0.5213931798934937,-0.8533167243003845,-5.293917979543039e-07,0.8533167243003845,-0.5213931798934937,1.109176196223416e-06
10,0.3444654941558838,-0.010946273803710938,-0.03099999576807022,-0.5213927030563354,-0.8533168435096741,-2.3397738004860003e-06,0.8533168435096741,-0.5213927030563354,1.2733014500554418e-06
11,0.3444654941558838,-0.010946273803710938,-0.030999992042779922,-0.5213927030563354,-0.8533169031143188,-1.180161461888929e-06,0.8533169031143188,-0.5213927030563354,1.7043836351149366e-06
12,0.3444654941558838,-0.010946273803710938,-0.031000036746263504,-0.5213934183120728,-0.8533164858818054,-2.2331269065034576e-06,0.8533164858818054,-0.5213934183120728,9.629826536183828e-07
13,0.3444654941558838,-0.010946273803710938,-0.030999984592199326,-0.5213931798934937,-0.8533165454864502,-1.2466249472709023e-06,0.8533165454864502,-0.5213931798934937,6.405853127944283e-07
14,0.3444654941558838,-0.010946273803710938,-0.030999958515167236,-0.5213929414749146,-0.8533169031143188,-4.584980501931568e-07,0.8533169031143188,-0.5213929414749146,1.634562067920342e-06
15,0.3444650173187256,-0.010946273803710938,-0.030999988317489624,-0.5213932991027832,-0.8533165454864502,-1.9337919638928724e-06,0.8533165454864502,-0.5213932991027832,7.484562161153008e-07
16,0.3444654941558838,-0.010946273803710938,-0.031000033020973206,-0.5213930606842041,-0.8533167243003845,-1.7063439372577704e-06,0.8533167243003845,-0.5213930606842041,1.201932604999456e-06
17,0.3444650173187256,-0.010946273803710938,-0.030999988317489624,-0.5213937759399414,-0.8533163070678711,-1.867214109552151e-06,0.8533163070678711,-0.5213937759399414,1.0304257784810034e-06
18,0.3444654941558838,-0.010946273803710938,-0.030999984592199326,-0.5213935375213623,-0.8533164858818054,-4.3904822177864844e-07,0.8533164858818054,-0.5213935375213623,1.5796463230799418e-06
19,0.3444650173187256,-0.010946273803710938,-0.030999988317489624,-0.5213932991027832,-0.8533164858818054,-1.955502057171543e-06,0.8533164858818054,-0.5213932991027832,6.916718575666891e-07
20,0.3444654941558838,-0.010946273803710938,-0.030999992042779922,-0.5213929414749146,-0.8533167839050293,-1.2460113794077188e-06,0.8533167839050293,-0.5213929414749146,1.431003170182521e-06
21,0.3444654941558838,-0.010946273803710938,-0.030999988317489624,-0.5213929414749146,-0.8533167839050293,-4.818496677216899e-07,0.8533167839050293,-0.5213929414749146,1.2706921097560553e-06
22,0.3444650173187256,-0.010946273803710938,-0.030999988317489624,-0.5213935375213623,-0.8533164262771606,-1.9018700641026953e-06,0.8533164262771606,-0.5213935375213623,8.345894002559362e-07
23,0.3444654941558838,-0.010946273803710938,-0.030999992042779922,-0.5213931798934937,-0.8533167243003845,-1.2115550589442137e-06,0.8533167243003845,-0.5213931798934937,1.574448788232985e-06
24,0.3444654941558838,-0.010946273803710938,-0.030999988317489624,-0.5213929414749146,-0.8533167243003845,-5.458223313326016e-07,0.8533167243003845,-0.5213929414749146,1.0655478490662063e-06
25,0.3444650173187256,-0.010946273803710938,-0.030999988317489624,-0.5213935375213623,-0.8533164262771606,-1.870290475380898e-06,0.8533164262771606,-0.5213935375213623,9.99093231257575e-07
26,0.3444654941558838,-0.010946273803710938,-0.030999984592199326,-0.5213932991027832,-0.853316605091095,-4.6291791022667894e-07,0.853316605091095,-0.5213932991027832,1.5555665413558017e-06
27,0.3444654941558838,-0.010946273803710938,-0.031000036746263504,-0.5213930606842041,-0.8533167243003845,-2.1932223717158195e-06,0.8533167243003845,-0.5213930606842041,9.960064062397578e-07
28,0.3444654941558838,-0.010946273803710938,-0.030999984592199326,-0.5213927030563354,-0.8533168435096741,-4.299848228583869e-07,0.8533168435096741,-0.5213927030563354,1.5512391655647662e-06
29,0.3444654941558838,-0.010946273803710938,-0.030999984592199326,-0.5213935375213623,-0.8533164858818054,-9.106424840865657e-07,0.8533164858818054,-0.5213935375213623,1.1455894082246232e-06
30,0.3444654941558838,-0.010946273803710938,-0.030999984592199326,-0.5213932991027832,-0.8533165454864502,-9.840393886406673e-07,0.8533165454864502,-0.5213932991027832,8.917846798794926e-07
31,0.3444654941558838,-0.010946273803710938,-0.030999992042779922,-0.5213930606842041,-0.8533167243003845,-1.256429072782339e-06,0.8533167243003845,-0.5213930606842041,1.4676678574687685e-06
32,0.3444654941558838,-0.010946273803710938,-0.03099999576807022,-0.5213929414749146,-0.8533168435096741,-2.317206735824584e-06,0.8533168435096741,-0.5213929414749146,1.4247131048250594e-06
33,0.3444654941558838,-0.010946273803710938,-0.030999992042779922,-0.521392822265625,-0.8533169031143188,-1.2419467338986578e-06,0.8533169031143188,-0.521392822265625,1.4883764833939495e-06
34,0.3444654941558838,-0.010946273803710938,-0.030999984592199326,-0.5213931798934937,-0.853316605091095,-4.878172603639541e-07,0.853316605091095,-0.5213931798934937,1.440741016267566e-06
35,0.3444650173187256,-0.010946273803710938,-0.030999992042779922,-0.5213937759399414,-0.8533162474632263,-1.5859133100093459e-06,0.8533162474632263,-0.5213937759399414,1.1059560165449511e-06
36,0.3444654941558838,-0.010946273803710938,-0.030999984592199326,-0.5213935375213623,-0.8533163666725159,-5.462352419272065e-07,0.8533163666725159,-0.5213935375213623,1.5739328773634043e-06
37,0.3444654941558838,-0.010946273803710938,-0.030999984592199326,-0.5213931798934937,-0.853316605091095,-1.019466594698315e-06,0.853316605091095,-0.5213931798934937,8.423534723078774e-07
