step,box_translation_penalty_0
0,0.0010500032221898437
1,0.00105000426992774
2,0.0010500054340809584
3,0.0010500035714358091
4,0.00105000426992774
5,0.0010500025236979127
6,0.001050080987624824
7,0.0010500035714358091
8,0.0010500031057745218
9,0.0010500014759600163
10,0.0010500046191737056
11,0.0010500060161575675
12,0.0010500032221898437
13,0.0010500031057745218
14,0.0010500020580366254
15,0.001050004968419671
16,0.001050004968419671
17,0.0010500820353627205
18,0.0010500035714358091
19,0.0010500025236979127
20,0.0010500020580366254
21,0.0010500048520043492
22,0.0010500040370970964
23,0.0010500032221898437
24,0.0010500040370970964
25,0.0010500020580366254
26,0.001050004968419671
27,0.0010500041535124183
28,0.0010500040370970964
29,0.0010500054340809584
30,0.0010500041535124183
31,0.0010500032221898437
32,0.0010500020580366254
33,0.0010500048520043492
34,0.00105000426992774
35,0.0010500048520043492
36,0.00105000426992774
37,0.0010500046191737056
38,0.0010500060161575675
39,0.00105000426992774
40,0.0010500041535124183
41,0.0010500040370970964
42,0.0010500072967261076
43,0.0010500040370970964
44,0.0010500825010240078
45,0.0010500025236979127
46,0.0010500020580366254
47,0.0010500067146494985
48,0.0010500041535124183
49,0.0010500825010240078
50,0.0010500040370970964
51,0.0010500048520043492
52,0.0010500032221898437
53,0.0010500035714358091
54,0.0010500048520043492
55,0.001050007762387395
56,0.0010500041535124183
57,0.0010500032221898437
58,0.00105000426992774
59,0.00105000426992774
60,0.001050080987624824
61,0.00105000426992774
62,0.001050003687851131
63,0.00105000426992774
64,0.0010500024072825909
65,0.001050081686116755
66,0.0010500032221898437
67,0.001050003687851131
68,0.0010500020580366254
69,0.00105000426992774
70,0.0010500061325728893
71,0.0010500032221898437
72,0.0010500024072825909
73,0.0010500069474801421
74,0.0010500041535124183
75,0.0010500825010240078
76,0.0010463702492415905
77,0.0010462271748110652
78,0.0010461502242833376
79,0.0010461509227752686
80,0.0010462267091497779
81,0.0010461513884365559
82,0.0010461503406986594
83,0.0010462278733029962
84,0.0010461503406986594
85,0.0010461513884365559
86,0.001046227291226387
87,0.001046150573529303
88,0.0010461517376825213
89,0.001046227291226387
90,0.0010461497586220503
91,0.0010461513884365559
92,0.0010462284553796053
93,0.0010461509227752686
94,0.0010461513884365559
95,0.0010462271748110652
96,0.0010461497586220503
97,0.001046150573529303
98,0.001046227291226387
99,0.001046150573529303
100,0.0010461520869284868
101,0.0010462278733029962
102,0.001046148594468832
103,0.0010461523197591305
104,0.0010462282225489616
105,0.0010461490601301193
106,0.0010461509227752686
107,0.0010462269419804215
108,0.0010461509227752686
109,0.001046150573529303
110,0.001046227291226387
111,0.0010461509227752686
112,0.0010461509227752686
113,0.0014251727843657136
114,0.0021976521238684654
115,0.0028530259151011705
116,0.00360317574813962
117,0.004615492653101683
118,0.00585696566849947
119,0.007140567526221275
120,0.008057494647800922
121,0.009048603475093842
122,0.00960204191505909
123,0.01035808864980936
124,0.011007209308445454
125,0.011462870985269547
126,0.011972250416874886
127,0.01256946288049221
128,0.013905087485909462
129,0.01561253797262907
130,0.01801191456615925
131,0.021504521369934082
132,0.024840939790010452
133,0.028825830668210983
134,0.03214903548359871
135,0.032767243683338165
136,0.032853446900844574
137,0.03285323828458786
138,0.03285326063632965
139,0.03285343199968338
140,0.029393933713436127
141,0.023699160665273666
142,0.019235942512750626
143,0.015038460493087769
144,0.011305147781968117
145,0.008646180853247643
146,0.006640099920332432
147,0.007583528757095337
148,0.008116737008094788
149,0.008116418495774269
150,0.008116732351481915
151,0.008116739802062511
152,0.008116415701806545
153,0.008116737008094788
154,0.008116737008094788
155,0.008116732351481915
156,0.008116737008094788
157,0.008116415701806545
158,0.008116418495774269
159,0.008116737008094788
160,0.008116737008094788
161,0.008116411045193672
162,0.008116732351481915
163,0.008116418495774269
164,0.008116737008094788
165,0.008116737008094788
166,0.008116411045193672
167,0.008116732351481915
168,0.008192455396056175
169,0.008181360550224781
170,0.008153592236340046
171,0.008112125098705292
172,0.00806786585599184
173,0.008065340109169483
174,0.008067128248512745
175,0.00806338805705309
176,0.008064532652497292
177,0.008064696565270424
178,0.008066169917583466
179,0.008066365495324135
180,0.00804873462766409
181,0.007835294120013714
182,0.007959290407598019
183,0.007913785055279732
184,0.007792780641466379
185,0.007582264486700296
186,0.007355043664574623
187,0.007484080269932747
188,0.007311631925404072
189,0.007022402249276638
190,0.007006187457591295
191,0.007224918343126774
192,0.007324593607336283
193,0.0073273745365440845
194,0.007324671372771263
195,0.0073246764950454235
196,0.007324668578803539
197,0.007324674632400274
198,0.007324672304093838
