step,penalty_translation_0
0,-0.001729130162857473
1,-0.0017291167750954628
2,-0.0017291363328695297
3,-0.001729130162857473
4,-0.0017291167750954628
5,-0.0017291363328695297
6,-0.001729130162857473
7,-0.0017291167750954628
8,-0.0017291363328695297
9,-0.001729130162857473
10,-0.0017291167750954628
11,-0.0017291363328695297
12,-0.001729130162857473
13,-0.0017291167750954628
14,-0.0017291363328695297
15,-0.001729130162857473
16,-0.0017291167750954628
17,-0.0017291363328695297
18,-0.001729130162857473
19,-0.0017291167750954628
20,-0.0017291363328695297
21,-0.001729130162857473
22,-0.0017291167750954628
23,-0.0017291363328695297
24,-0.001729130162857473
25,-0.0017291167750954628
26,-0.0017291363328695297
27,-0.001729130162857473
28,-0.0017291167750954628
29,-0.0017291363328695297
30,-0.001729130162857473
31,-0.0017291167750954628
32,-0.0017291363328695297
33,-0.001729130162857473
34,-0.0017291167750954628
35,-0.0017291363328695297
36,-0.001729130162857473
37,-0.0017291167750954628
38,-0.0017291363328695297
39,-0.001729130162857473
40,-0.0017291167750954628
41,-0.0017291363328695297
42,-0.001729130162857473
43,-0.0017291167750954628
44,-0.0017291363328695297
45,-0.001729130162857473
46,-0.0017291167750954628
47,-0.0017291363328695297
48,-0.001729130162857473
49,-0.0017291167750954628
50,-0.0017291363328695297
51,-0.001729130162857473
52,-0.0017291167750954628
53,-0.0017291363328695297
54,-0.001729130162857473
55,-0.0017291167750954628
56,-0.0017291363328695297
57,-0.001729130162857473
58,-0.0017291167750954628
59,-0.0017291363328695297
60,-0.001729130162857473
61,-0.0017291167750954628
62,-0.0017291363328695297
63,-0.001729130162857473
64,-0.0017291167750954628
65,-0.0017291363328695297
66,-0.0017320204060524702
67,-0.0016853351844474673
68,-0.0016853227280080318
69,-0.0016853227280080318
70,-0.0016853413544595242
71,-0.001685347524471581
72,-0.0016853351844474673
73,-0.0016853413544595242
74,-0.0016853227280080318
75,-0.0016853413544595242
76,-0.0016853413544595242
77,-0.0016853351844474673
78,-0.0016853227280080318
79,-0.0016853227280080318
80,-0.0016853413544595242
81,-0.001685347524471581
82,-0.0016853351844474673
83,-0.0016853227280080318
84,-0.0016853413544595242
85,-0.0016853413544595242
86,-0.0016853351844474673
87,-0.0016853227280080318
88,-0.0016853227280080318
89,-0.0016853413544595242
90,-0.001685347524471581
91,-0.0016853351844474673
92,-0.0016853227280080318
93,-0.0016854202840477228
94,-0.0016853413544595242
95,-0.0016853413544595242
96,-0.0016854202840477228
97,-0.0016854142304509878
98,-0.0016853351844474673
99,-0.001685328665189445
100,-0.0016853413544595242
101,-0.0016853413544595242
102,-0.0016853351844474673
103,-0.0016853227280080318
104,-0.001685347524471581
105,-0.0016853351844474673
106,-0.001685328665189445
107,-0.001685328665189445
108,-0.0016853413544595242
109,-0.0016853351844474673
110,-0.0016853227280080318
111,-0.001685347524471581
112,-0.0016853413544595242
113,-0.0016853351844474673
114,-0.001685328665189445
115,-0.0016854202840477228
116,-0.0016853351844474673
117,-0.0016853413544595242
118,-0.001685328665189445
119,-0.0016853413544595242
120,-0.0016853351844474673
121,-0.0016853227280080318
122,-0.0016853413544595242
123,-0.0016853413544595242
124,-0.0016853351844474673
125,-0.0016853413544595242
126,-0.001685328665189445
127,-0.0016853413544595242
128,-0.0016853351844474673
129,-0.0016853227280080318
130,-0.0016853413544595242
131,-0.0016854202840477228
132,-0.0016853351844474673
133,-0.0016853413544595242
134,-0.001685328665189445
135,-0.0016853413544595242
136,-0.0016853351844474673
137,-0.0016853351844474673
138,-0.0016853413544595242
139,-0.0016853227280080318
140,-0.001685347524471581
141,-0.0016853413544595242
142,-0.0016853351844474673
143,-0.0016853227280080318
144,-0.0016853227280080318
145,-0.0016853413544595242
146,-0.001685347524471581
147,-0.0016853351844474673
148,-0.0016853351844474673
149,-0.001685328665189445
150,-0.0016853413544595242
151,-0.0016853351844474673
152,-0.0016853227280080318
153,-0.0016853413544595242
154,-0.0016854142304509878
155,-0.0016853351844474673
156,-0.0016853227280080318
157,-0.0016853413544595242
158,-0.0016853413544595242
159,-0.0016853351844474673
160,-0.0016853227280080318
161,-0.0016853227280080318
162,-0.0016853413544595242
163,-0.0016854202840477228
164,-0.0016853351844474673
165,-0.0016853413544595242
166,-0.001685328665189445
167,-0.0016853413544595242
168,-0.0016853351844474673
169,-0.0016853227280080318
170,-0.001685328665189445
171,-0.0016854202840477228
172,-0.0016853227280080318
173,-0.001685347524471581
174,-0.001685328665189445
175,-0.0016853351844474673
176,-0.0016853351844474673
177,-0.0016853227280080318
178,-0.0016853413544595242
179,-0.0016853413544595242
180,-0.0016853413544595242
181,-0.001685328665189445
182,-0.0016853227280080318
183,-0.0016853413544595242
184,-0.0016853351844474673
185,-0.0016853227280080318
186,-0.0016853227280080318
187,-0.0016853413544595242
188,-0.001685347524471581
189,-0.0016853351844474673
190,-0.0016853227280080318
191,-0.001685347524471581
192,-0.0016853413544595242
193,-0.0016853351844474673
194,-0.0016853227280080318
195,-0.0016854202840477228
196,-0.0016853413544595242
197,-0.0016853413544595242
198,-0.001685347524471581
