step,box_translation_penalty_0
0,0.0019804544281214476
1,0.001980431377887726
2,0.001980464207008481
3,0.0019804544281214476
4,0.001980471657589078
5,0.0019804369658231735
6,0.001980471657589078
7,0.00198046350851655
8,0.001980464207008481
9,0.0019804369658231735
10,0.0019804700277745724
11,0.00198043929412961
12,0.001980437431484461
13,0.001980464207008481
14,0.001980438595637679
15,0.001980464207008481
16,0.001980468397960067
17,0.001980437897145748
18,0.0019804711919277906
19,0.0019804639741778374
20,0.001980464207008481
21,0.0019804369658231735
22,0.0019804700277745724
23,0.001980464207008481
24,0.0019804369658231735
25,0.001980471657589078
26,0.001980437431484461
27,0.001980471657589078
28,0.0019804639741778374
29,0.001980464207008481
30,0.0019804362673312426
31,0.0019804700277745724
32,0.0019804551266133785
33,0.00198043929412961
34,0.0019804302137345076
35,0.001980437431484461
36,0.0019804551266133785
37,0.001980467699468136
38,0.0019804551266133785
39,0.001980468397960067
40,0.001980437897145748
41,0.0019804551266133785
42,0.001980472356081009
43,0.001980468397960067
44,0.001980437897145748
45,0.0019804711919277906
46,0.001980464905500412
47,0.0019804639741778374
48,0.0019804369658231735
49,0.0019804700277745724
50,0.00198043929412961
51,0.0019804693292826414
52,0.001980438595637679
53,0.0019804369658231735
54,0.0019804700277745724
55,0.0019804544281214476
56,0.00198043929412961
57,0.0019804309122264385
58,0.001980438595637679
59,0.0019804551266133785
60,0.0019804309122264385
61,0.001980437897145748
62,0.001980464905500412
63,0.0019804351031780243
64,0.00198043929412961
65,0.0019804369658231735
66,0.0019804700277745724
67,0.0019804551266133785
68,0.001980438595637679
69,0.0019804309122264385
70,0.001980438595637679
71,0.001980464905500412
72,0.0019804309122264385
73,0.001980464207008481
74,0.001980437431484461
75,0.001980471657589078
76,0.0019804369658231735
77,0.0019804711919277906
78,0.0019804309122264385
79,0.001980464905500412
80,0.001980431843549013
81,0.001980464207008481
82,0.0019804544281214476
83,0.001980431377887726
84,0.001980472356081009
85,0.001980471657589078
86,0.0019804309122264385
87,0.001980472356081009
88,0.001980437897145748
89,0.0019804693292826414
90,0.001980438595637679
91,0.0019804369658231735
92,0.0019804700277745724
93,0.0019804544281214476
94,0.001980437897145748
95,0.0019804309122264385
96,0.001980437897145748
97,0.0019804551266133785
98,0.001980467699468136
99,0.001980472356081009
100,0.0019804700277745724
101,0.001980431377887726
102,0.0019804693292826414
103,0.001980438595637679
104,0.0019804707262665033
105,0.001980438595637679
106,0.0019804369658231735
107,0.0019804700277745724
108,0.0019804551266133785
109,0.00198043929412961
110,0.0019804302137345076
111,0.0019804544281214476
112,0.0019804309122264385
113,0.0019804544281214476
114,0.001980437897145748
115,0.0019804309122264385
116,0.00198043929412961
117,0.0019804551266133785
118,0.001980471657589078
119,0.0019804690964519978
120,0.001980437431484461
121,0.001980471657589078
122,0.0019804639741778374
123,0.0019804369658231735
124,0.001980471657589078
125,0.001980437431484461
126,0.001980471657589078
127,0.0019804639741778374
128,0.001980464207008481
129,0.0019804369658231735
130,0.0019804700277745724
131,0.0019804544281214476
132,0.001980438595637679
133,0.0019804309122264385
134,0.001980438595637679
135,0.0019804551266133785
136,0.001980473520234227
137,0.001980468397960067
138,0.001980437431484461
139,0.001980464207008481
140,0.0019804369658231735
141,0.001980464207008481
142,0.0002564858878031373
143,7.184989226516336e-05
144,0.003026100341230631
145,0.010781003162264824
146,0.026048261672258377
147,0.05125487595796585
148,0.08057497441768646
149,0.10099157691001892
150,0.11409103870391846
151,0.12073308229446411
152,0.12210893630981445
153,0.12210911512374878
154,0.12210899591445923
155,0.12210899591445923
156,0.12210899591445923
157,0.12210899591445923
158,0.122109055519104
159,0.12210899591445923
160,0.12210899591445923
161,0.122109055519104
162,0.12210899591445923
163,0.122109055519104
164,0.122109055519104
165,0.122109055519104
166,0.12210899591445923
167,0.122109055519104
168,0.12210899591445923
169,0.122109055519104
170,0.122109055519104
171,0.12210899591445923
172,0.122109055519104
173,0.122109055519104
174,0.12210911512374878
175,0.122109055519104
176,0.122109055519104
177,0.122109055519104
178,0.12210899591445923
179,0.12210899591445923
180,0.122109055519104
181,0.122109055519104
182,0.12210899591445923
183,0.122109055519104
184,0.12210911512374878
185,0.12210899591445923
186,0.12210899591445923
187,0.122109055519104
188,0.122109055519104
189,0.122109055519104
190,0.12210899591445923
191,0.12210899591445923
192,0.12210899591445923
193,0.12210899591445923
194,0.122109055519104
195,0.12210899591445923
196,0.12210911512374878
197,0.122109055519104
198,0.12210899591445923
