step,box_translation_penalty_0
0,0.00015947018982842565
1,0.00015947018982842565
2,0.00015947018982842565
3,0.00015947018982842565
4,0.00015947018982842565
5,0.00015947018982842565
6,0.00015947018982842565
7,0.00015947368228808045
8,0.00015947018982842565
9,0.00015947018982842565
10,0.00015947018982842565
11,0.00015947018982842565
12,0.00015947018982842565
13,0.00015947018982842565
14,0.00015947018982842565
15,0.00015947018982842565
16,0.00015947018982842565
17,0.00015947018982842565
18,0.00015947018982842565
19,0.00015947018982842565
20,0.00015947018982842565
21,0.00015947018982842565
22,0.00015947018982842565
23,0.00015947018982842565
24,0.00015947368228808045
25,0.00015947368228808045
26,0.00015947018982842565
27,0.00015947018982842565
28,0.00015947018982842565
29,0.00015947018982842565
30,0.00015947018982842565
31,0.00015947018982842565
32,0.00015947018982842565
33,0.00015947018982842565
34,0.00015947018982842565
35,0.00015947018982842565
36,0.00015947018982842565
37,0.00015947018982842565
38,0.00015947018982842565
39,0.00015947018982842565
40,0.00015947018982842565
41,0.00015947018982842565
42,0.00015947018982842565
43,0.00015947018982842565
44,0.00015947018982842565
45,0.00015947018982842565
46,0.00015947018982842565
47,0.00015947018982842565
48,0.00015947018982842565
49,0.00015947018982842565
50,0.00015947368228808045
51,0.00015947018982842565
52,0.00015947018982842565
53,0.00015947018982842565
54,0.00015947018982842565
55,0.00015947018982842565
56,0.00015947018982842565
57,0.00015947018982842565
58,0.00015947018982842565
59,0.00015947018982842565
60,0.00015947018982842565
61,0.00015947018982842565
62,0.00015947018982842565
63,0.00015947018982842565
64,0.00015947018982842565
65,0.00015947018982842565
66,0.00015947018982842565
67,0.00015947018982842565
68,0.00015947018982842565
69,0.00015947018982842565
70,0.00015947018982842565
71,0.00015947018982842565
72,0.00015947018982842565
73,0.00015947018982842565
74,0.00015947018982842565
75,0.00015947018982842565
76,0.00015947368228808045
77,0.00015947018982842565
78,0.00015947018982842565
79,0.00015947018982842565
80,0.00015947018982842565
81,0.00015947018982842565
82,0.00015947018982842565
83,0.00015947018982842565
84,0.00015947018982842565
85,0.00015947018982842565
86,0.00015947018982842565
87,0.00015947018982842565
88,0.00015947018982842565
89,0.00015947018982842565
90,0.00015947018982842565
91,0.00015947368228808045
92,0.00015947018982842565
93,0.00015947018982842565
94,0.00015947018982842565
95,0.00015947018982842565
96,0.00015947018982842565
97,0.00015947018982842565
98,0.00015947018982842565
99,0.00015947018982842565
100,0.00015947018982842565
101,0.00015947018982842565
102,0.00015947018982842565
103,0.00015947018982842565
104,0.00015947018982842565
105,0.00015947018982842565
106,0.00015947018982842565
107,0.00015947018982842565
108,0.00015947018982842565
109,0.00015947018982842565
110,0.00015947018982842565
111,0.00015947018982842565
112,0.00015947018982842565
113,0.00015947018982842565
114,0.00015947018982842565
115,0.00015947368228808045
116,0.00015947018982842565
117,0.00015947018982842565
118,0.00015947018982842565
119,0.00015947018982842565
120,0.00015947018982842565
121,0.00015947018982842565
122,0.00015947018982842565
123,0.00015947018982842565
124,0.00015947018982842565
125,0.00015947018982842565
126,0.00015947018982842565
127,0.00015947018982842565
128,0.00015947018982842565
129,0.00015947018982842565
130,0.00015947018982842565
131,0.00015947018982842565
132,0.00015947018982842565
133,0.00015947018982842565
134,0.00015947018982842565
135,0.00015947018982842565
136,0.00015947018982842565
137,0.00015947018982842565
138,0.00015947018982842565
139,0.00015947018982842565
140,0.00015947018982842565
141,0.00015947018982842565
142,0.00015947018982842565
143,0.00015947018982842565
144,0.00015947018982842565
145,0.00015947368228808045
146,0.00015947018982842565
147,0.00015947018982842565
148,0.00015947018982842565
149,0.00015947018982842565
150,0.00015947018982842565
151,0.00015947018982842565
152,0.00015947018982842565
153,0.00015947018982842565
154,0.00015947018982842565
155,0.00015947018982842565
156,0.00015947018982842565
157,0.00015947018982842565
158,0.00015947018982842565
159,0.00015947018982842565
160,0.00015947018982842565
161,0.00015947018982842565
162,0.00015947018982842565
163,0.00015947018982842565
164,0.00015947018982842565
165,0.00015947018982842565
166,0.00015947018982842565
167,0.00015947018982842565
168,0.00015947018982842565
169,0.00015947018982842565
170,0.00015947368228808045
171,0.00015947018982842565
172,0.00015947018982842565
173,0.00015947018982842565
174,0.00015947018982842565
175,0.00015947018982842565
176,0.00015947018982842565
177,0.00015947018982842565
178,0.00015947018982842565
179,0.00015947018982842565
180,0.00015947018982842565
181,0.00015947018982842565
182,0.00015947018982842565
183,0.00015947368228808045
184,0.00015947018982842565
185,0.00015947018982842565
186,0.00015947018982842565
187,0.00015947018982842565
188,0.00015947018982842565
189,0.00015947018982842565
190,0.00015947368228808045
191,0.00015947018982842565
192,0.00015947018982842565
193,0.00015947018982842565
194,0.00015947018982842565
195,0.00015947018982842565
196,0.00015947018982842565
197,0.00015947018982842565
198,0.00015947018982842565
