step,box_translation_penalty_0
0,0.00010225507867289707
1,0.00010225507867289707
2,0.00010225619189441204
3,0.00010225503501715139
4,0.00010225501318927854
5,0.00010225505684502423
6,0.00010225510777672753
7,0.00010225619189441204
8,0.00010225505684502423
9,0.00010225503501715139
10,0.00010225507867289707
11,0.00010225619189441204
12,0.00010225501318927854
13,0.00010225503501715139
14,0.00010225510777672753
15,0.00010225619189441204
16,0.00010225505684502423
17,0.00010225503501715139
18,0.00010225507867289707
19,0.00010225619189441204
20,0.00010225505684502423
21,0.00010225505684502423
22,0.00010225510777672753
23,0.00010225622827420011
24,0.00010225505684502423
25,0.00010225505684502423
26,0.00010225510777672753
27,0.00010225622827420011
28,0.00010225503501715139
29,0.00010225503501715139
30,0.00010225507867289707
31,0.00010225622827420011
32,0.00010225503501715139
33,0.00010225503501715139
34,0.00010225507867289707
35,0.00010225622827420011
36,0.00010225503501715139
37,0.00010225503501715139
38,0.00010225507867289707
39,0.00010225622827420011
40,0.00010225503501715139
41,0.00010225505684502423
42,0.00010225507867289707
43,0.00010225622827420011
44,0.00010225503501715139
45,0.00010225503501715139
46,0.00010225507867289707
47,0.00010225622827420011
48,0.00010225501318927854
49,0.00010225503501715139
50,0.00010225510777672753
51,0.00010225619189441204
52,0.00010225503501715139
53,0.00010225503501715139
54,0.00010225507867289707
55,0.00010225619189441204
56,0.00010225505684502423
57,0.00010225505684502423
58,0.00010225510777672753
59,0.00010225619189441204
60,0.00010225505684502423
61,0.00010225503501715139
62,0.00010225510777672753
63,0.00010225622827420011
64,0.00010225503501715139
65,0.00010225503501715139
66,0.00010225507867289707
67,0.00010225622827420011
68,0.00010225503501715139
69,0.00010225503501715139
70,0.00010225507867289707
71,0.00010225622827420011
72,0.00010225503501715139
73,0.00010225503501715139
74,0.00010225507867289707
75,0.00010225622827420011
76,0.00010225503501715139
77,0.00010225505684502423
78,0.00010225507867289707
79,0.00010225622827420011
80,0.00010225503501715139
81,0.00010225503501715139
82,0.00010225510777672753
83,0.00010225619189441204
84,0.00010225501318927854
85,0.00010225503501715139
86,0.00010225510777672753
87,0.00010225619189441204
88,0.00010225503501715139
89,0.00010225503501715139
90,0.00010225507867289707
91,0.00010225619189441204
92,0.00010225505684502423
93,0.00010225505684502423
94,0.00010225510777672753
95,0.00010225619189441204
96,0.00010225505684502423
97,0.00010225505684502423
98,0.00010225510777672753
99,0.00010225622827420011
100,0.00010225505684502423
101,0.00010225503501715139
102,0.00010225507867289707
103,0.00010225622827420011
104,0.00010225503501715139
105,0.00010225503501715139
106,0.00010225507867289707
107,0.00010225622827420011
108,0.00010225505684502423
109,0.00010225503501715139
110,0.00010225507867289707
111,0.00010225622827420011
112,0.00010225503501715139
113,0.00010225503501715139
114,0.00010225507867289707
115,0.00010225622827420011
116,0.00010225503501715139
117,0.00010225503501715139
118,0.00010225507867289707
119,0.00010225622827420011
120,0.00010225501318927854
121,0.00010225503501715139
122,0.00010225510777672753
123,0.00010225619189441204
124,0.00010225503501715139
125,0.00010225505684502423
126,0.00010225510777672753
127,0.00010225619189441204
128,0.00010225505684502423
129,0.00010225505684502423
130,0.00010225510777672753
131,0.00010225619189441204
132,0.00010225505684502423
133,0.00010225503501715139
134,0.00010225507867289707
135,0.00010225619189441204
136,0.00010225503501715139
137,0.00010225503501715139
138,0.00010225507867289707
139,0.00010225622827420011
140,0.00010225503501715139
141,0.00010225503501715139
142,0.00010225507867289707
143,0.00010225622827420011
144,0.00010225503501715139
145,0.00010225503501715139
146,0.00010225507867289707
147,0.00010225622827420011
148,0.00010225503501715139
149,0.00010225503501715139
150,0.00010225507867289707
151,0.00010225619189441204
152,0.00010225505684502423
153,0.00010225503501715139
154,0.00010225507867289707
155,0.00010225619189441204
156,0.00010225505684502423
157,0.00010225503501715139
158,0.00010225507867289707
159,0.00010225619189441204
160,0.00010225505684502423
161,0.00010225503501715139
162,0.00010225507867289707
163,0.00010225622827420011
164,0.00010225505684502423
165,0.00010225503501715139
166,0.00010225507867289707
167,0.00010225622827420011
168,0.00010225503501715139
169,0.00010225503501715139
170,0.00010225507867289707
171,0.00010225622827420011
172,0.00010225503501715139
173,0.00010225503501715139
174,0.00010225507867289707
175,0.00010225622827420011
176,0.00010225505684502423
177,0.00010225503501715139
178,0.00010225507867289707
179,0.00010225622827420011
180,0.00010225503501715139
181,0.00010225503501715139
182,0.00010225507867289707
183,0.00010225622827420011
184,0.00010225503501715139
185,0.00010225503501715139
186,0.00010225507867289707
187,0.00010225619189441204
188,0.00010225505684502423
189,0.00010225503501715139
190,0.00010225507867289707
191,0.00010225619189441204
192,0.00010225505684502423
193,0.00010225503501715139
194,0.00010225507867289707
195,0.00010225619189441204
196,0.00010225505684502423
197,0.00010225503501715139
198,0.00010225507867289707
