step,box_translation_distance_0
0,0.011692331172525883
1,0.011692342348396778
2,0.011692282743752003
3,0.011692287400364876
4,0.011692291125655174
5,0.011692344211041927
6,0.011692342348396778
7,0.011692344211041927
8,0.01169233676046133
9,0.011692279018461704
10,0.011692286469042301
11,0.011692354455590248
12,0.011692345142364502
13,0.011692349798977375
14,0.011692293919622898
15,0.011692327447235584
16,0.011692340485751629
17,0.011692331172525883
18,0.01169228833168745
19,0.011692327447235584
20,0.01169233862310648
21,0.01169233676046133
22,0.01169233862310648
23,0.011692285537719727
24,0.01169233862310648
25,0.01169235073029995
26,0.011692281812429428
27,0.011692346073687077
28,0.011692344211041927
29,0.011692347936332226
30,0.011692306958138943
31,0.01169233862310648
32,0.011692329309880733
33,0.011692343279719353
34,0.01169233676046133
35,0.011692294850945473
36,0.01169233676046133
37,0.011692342348396778
38,0.011692297644913197
39,0.011692333035171032
40,0.011692341417074203
41,0.011692287400364876
42,0.01169233862310648
43,0.0116923488676548
44,0.011692286469042301
45,0.011692331172525883
46,0.011692327447235584
47,0.011692333035171032
48,0.011692331172525883
49,0.011692305095493793
50,0.0116923488676548
51,0.011692301370203495
52,0.011692333035171032
53,0.01169233862310648
54,0.011692287400364876
55,0.011692295782268047
56,0.0116923488676548
57,0.0116923488676548
58,0.011692353524267673
59,0.011692294850945473
60,0.011692331172525883
61,0.011692327447235584
62,0.011692292988300323
63,0.011692299507558346
64,0.01169233862310648
65,0.011692334897816181
66,0.01169233676046133
67,0.011692271567881107
68,0.011692283675074577
69,0.011692329309880733
70,0.011692329309880733
71,0.011692284606397152
72,0.011692296713590622
73,0.011692346073687077
74,0.01169233676046133
75,0.011692333035171032
76,0.011692282743752003
77,0.011692316271364689
78,0.011692331172525883
79,0.011692329309880733
80,0.011692237108945847
81,0.011692353524267673
82,0.011692280881106853
83,0.01169227622449398
84,0.011692333035171032
85,0.01169233862310648
86,0.01169233676046133
87,0.011692281812429428
88,0.011692286469042301
89,0.011692347005009651
90,0.011692344211041927
91,0.0116922901943326
92,0.011692333035171032
93,0.011692343279719353
94,0.011692334897816181
95,0.011692282743752003
96,0.011692325584590435
97,0.01169233676046133
98,0.01169233676046133
99,0.011692298576235771
100,0.011692318134009838
101,0.011692331172525883
102,0.011692293919622898
103,0.011692321859300137
104,0.011692333035171032
105,0.011692299507558346
106,0.011692318134009838
107,0.011692340485751629
108,0.011692272499203682
109,0.011692323721945286
110,0.011692347936332226
111,0.011692279949784279
112,0.011692280881106853
113,0.011692329309880733
114,0.011692329309880733
115,0.01169233862310648
116,0.011692333035171032
117,0.011692297644913197
118,0.0116922901943326
119,0.011692325584590435
120,0.011692323721945286
121,0.011692296713590622
122,0.011692321859300137
123,0.011692329309880733
124,0.011692329309880733
125,0.011692333035171032
126,0.01169227808713913
127,0.011692281812429428
128,0.011692327447235584
129,0.01169233862310648
130,0.011692272499203682
131,0.011692285537719727
132,0.011692319996654987
133,0.011692325584590435
134,0.011692342348396778
135,0.011692284606397152
136,0.01169233676046133
137,0.011692349798977375
138,0.01169230043888092
139,0.011692347936332226
140,0.01169233862310648
141,0.01169233676046133
142,0.011692285537719727
143,0.011692334897816181
144,0.011692347005009651
145,0.011692292056977749
146,0.011692329309880733
147,0.011692347005009651
148,0.011692349798977375
149,0.011692342348396778
150,0.011692283675074577
151,0.01169233862310648
152,0.011692344211041927
153,0.011692345142364502
154,0.011692293919622898
155,0.011692329309880733
156,0.01169233862310648
157,0.011692279018461704
158,0.01169227622449398
159,0.01169233862310648
160,0.01169233676046133
161,0.011692294850945473
162,0.011692343279719353
163,0.011692344211041927
164,0.011692301370203495
165,0.01169235073029995
166,0.011692334897816181
167,0.0116922901943326
168,0.011692351661622524
169,0.011692333035171032
170,0.01169230230152607
171,0.011692342348396778
172,0.011692349798977375
173,0.01169227622449398
174,0.011692297644913197
175,0.011692331172525883
176,0.01169233676046133
177,0.011692303232848644
178,0.011692329309880733
179,0.01169233676046133
180,0.011692297644913197
181,0.011692347005009651
182,0.011692331172525883
183,0.011692333035171032
184,0.011692340485751629
185,0.011692281812429428
186,0.011692340485751629
187,0.011692344211041927
188,0.011692340485751629
189,0.011692347005009651
190,0.011692289263010025
191,0.011692340485751629
192,0.011692345142364502
193,0.011692342348396778
194,0.01169233862310648
195,0.011692329309880733
196,0.011692295782268047
197,0.01169235073029995
198,0.011692346073687077
