step,box_rotation_reward_0
0,0.7770217657089233
1,0.7770217657089233
2,0.7770215272903442
3,0.7770217657089233
4,0.7770215272903442
5,0.7770217657089233
6,0.7770215272903442
7,0.7770215272903442
8,0.7770217657089233
9,0.7770215272903442
10,0.7770217657089233
11,0.7770215272903442
12,0.7770215272903442
13,0.7770215272903442
14,0.7770217657089233
15,0.7770215272903442
16,0.7770215272903442
17,0.7770217657089233
18,0.7770215272903442
19,0.7770215272903442
20,0.7770215272903442
21,0.7770217657089233
22,0.7770215272903442
23,0.7770217657089233
24,0.7770215272903442
25,0.7770217657089233
26,0.7770217657089233
27,0.7770215272903442
28,0.7770217657089233
29,0.7770215272903442
30,0.7770215272903442
31,0.7770215272903442
32,0.7770217657089233
33,0.7770215272903442
34,0.7770217657089233
35,0.7770217657089233
36,0.7770215272903442
37,0.7770217657089233
38,0.7770215272903442
39,0.7770217657089233
40,0.7770215272903442
41,0.7770215272903442
42,0.7770217657089233
43,0.7770215272903442
44,0.7770217657089233
45,0.7770215272903442
46,0.7770215272903442
47,0.7770215272903442
48,0.7770217657089233
49,0.7770215272903442
50,0.7770217657089233
51,0.7770215272903442
52,0.7770217657089233
53,0.7770217657089233
54,0.7770217657089233
55,0.7770217657089233
56,0.7770215272903442
57,0.7770217657089233
58,0.7770215272903442
59,0.7770217657089233
60,0.7770215272903442
61,0.7770217657089233
62,0.7770215272903442
63,0.7770217657089233
64,0.7770217657089233
65,0.7770215272903442
66,0.7770217657089233
67,0.7770215272903442
68,0.7770217657089233
69,0.7770215272903442
70,0.7770217657089233
71,0.7770217657089233
72,0.7770215272903442
73,0.7770217657089233
74,0.7770215272903442
75,0.7770217657089233
76,0.7770215272903442
77,0.7770215272903442
78,0.7770217657089233
79,0.7770215272903442
80,0.7770217657089233
81,0.7770215272903442
82,0.7770217657089233
83,0.7770215272903442
84,0.7770217657089233
85,0.7770217657089233
86,0.7770217657089233
87,0.7770217657089233
88,0.7770215272903442
89,0.7770217657089233
90,0.7770215272903442
91,0.7770215272903442
92,0.7770215272903442
93,0.7770217657089233
94,0.7770217657089233
95,0.7770215272903442
96,0.7770217657089233
97,0.7770215272903442
98,0.7770217657089233
99,0.7770215272903442
100,0.7770217657089233
101,0.7770215272903442
102,0.7770217657089233
103,0.7770215272903442
104,0.7770217657089233
105,0.7770217657089233
106,0.7770215272903442
107,0.7770217657089233
108,0.7770215272903442
109,0.7770217657089233
110,0.7770215272903442
111,0.7770217657089233
112,0.7770217657089233
113,0.7770215272903442
114,0.7770217657089233
115,0.7770215272903442
116,0.7770217657089233
117,0.7770215272903442
118,0.7770217657089233
119,0.7770217657089233
120,0.7770215272903442
121,0.7770217657089233
122,0.7770215272903442
123,0.7770217657089233
124,0.7770215272903442
125,0.7770217657089233
126,0.7770215272903442
127,0.7770217657089233
128,0.7770217657089233
129,0.7770215272903442
130,0.7770217657089233
131,0.7770215272903442
132,0.7770215272903442
133,0.7770215272903442
134,0.7770215272903442
135,0.7770215272903442
136,0.7770215272903442
137,0.7770215272903442
138,0.7770217657089233
139,0.7770215272903442
140,0.7770215272903442
141,0.7770217657089233
142,0.7770217657089233
143,0.7770217657089233
144,0.7770215272903442
145,0.7770215272903442
146,0.7770215272903442
147,0.7770217657089233
148,0.7770215272903442
149,0.7770215272903442
150,0.7770215272903442
151,0.7770217657089233
152,0.7770215272903442
153,0.7770217657089233
154,0.7770217657089233
155,0.7770215272903442
156,0.7770217657089233
157,0.7770215272903442
158,0.7770217657089233
159,0.7770215272903442
160,0.7770217657089233
161,0.7770215272903442
162,0.7770217657089233
163,0.7770217657089233
164,0.7770215272903442
165,0.7770217657089233
166,0.7770215272903442
167,0.7770217657089233
168,0.7770215272903442
169,0.7770217657089233
170,0.7770217657089233
171,0.7770215272903442
172,0.7770215272903442
173,0.7770215272903442
174,0.7770217657089233
175,0.7770215272903442
176,0.7770215272903442
177,0.7770217657089233
178,0.7770215272903442
179,0.7770217657089233
180,0.7770215272903442
181,0.7770217657089233
182,0.7770215272903442
183,0.7770217657089233
184,0.7770217657089233
185,0.7770217657089233
186,0.7770217657089233
187,0.7770215272903442
188,0.7770217657089233
189,0.7770215272903442
190,0.7770217657089233
191,0.7770215272903442
192,0.7770215272903442
193,0.7770217657089233
194,0.7770215272903442
195,0.7770217657089233
196,0.7770215272903442
197,0.7770215272903442
198,0.7770215272903442
