step,box_rotation_reward_0
0,0.17159223556518555
1,1.8284080028533936
2,1.8284080028533936
3,1.8284070491790771
4,1.8284080028533936
5,1.8284077644348145
6,1.8284077644348145
7,1.8284074068069458
8,1.8284077644348145
9,1.8284074068069458
10,1.8284077644348145
11,1.8284077644348145
12,1.8284074068069458
13,1.8284074068069458
14,1.8284070491790771
15,1.8284080028533936
16,1.8291078805923462
17,1.8419785499572754
18,1.859850287437439
19,1.882094383239746
20,1.9066447019577026
21,1.924627661705017
22,1.940368890762329
23,1.9520680904388428
24,1.9580211639404297
25,1.961047649383545
26,1.9615695476531982
27,1.9694814682006836
28,1.9802076816558838
29,1.9932360649108887
30,1.9984841346740723
31,1.999413013458252
32,1.9994518756866455
33,1.9993551969528198
34,1.9994442462921143
35,1.9994436502456665
36,1.9996881484985352
37,1.999988317489624
38,0.00012034177780151367
39,0.0002238750457763672
40,0.0002238154411315918
41,0.0002238154411315918
42,0.0002238154411315918
43,0.0002238154411315918
44,0.0002238154411315918
45,0.0002238154411315918
46,0.0002238154411315918
47,0.0002238154411315918
48,0.0002238154411315918
49,0.0002238154411315918
50,0.0002238154411315918
51,0.0002238154411315918
52,0.0002238154411315918
53,0.0002238154411315918
54,0.0002238154411315918
55,0.0002238154411315918
56,0.0002238154411315918
57,0.0002238154411315918
58,0.0002238154411315918
59,0.0002238154411315918
60,0.0002238750457763672
61,0.0002238750457763672
62,0.0002238154411315918
63,0.0002238154411315918
64,0.0002238154411315918
65,0.0002238154411315918
66,0.0002238154411315918
67,0.0002238154411315918
68,0.0002238154411315918
69,0.0002238154411315918
70,0.0002238154411315918
71,0.0002238154411315918
72,0.0002238154411315918
73,0.0002238750457763672
74,0.0002238750457763672
75,0.0002238154411315918
76,0.0002238750457763672
77,0.0002238750457763672
78,0.0002238154411315918
79,0.0002238750457763672
80,0.0002238750457763672
81,0.0002238154411315918
82,0.0002238154411315918
83,0.0002238154411315918
84,0.0002238154411315918
85,0.0002238154411315918
86,0.0002238154411315918
87,0.0002238154411315918
88,0.0002238154411315918
89,0.0002238154411315918
90,0.0002243518829345703
91,0.00024902820587158203
92,0.00024902820587158203
93,0.00024896860122680664
94,0.00024896860122680664
95,0.00024896860122680664
96,0.00024896860122680664
97,0.00024902820587158203
98,0.00024902820587158203
99,0.00024896860122680664
100,0.00024902820587158203
101,0.00024902820587158203
102,0.00024902820587158203
103,0.00024902820587158203
104,0.00024902820587158203
105,0.00024902820587158203
106,0.00024896860122680664
107,0.00024902820587158203
108,0.00024902820587158203
109,0.00024902820587158203
110,0.00030803680419921875
111,0.00030797719955444336
112,0.00030797719955444336
113,0.00030797719955444336
114,0.00030803680419921875
115,0.00030803680419921875
116,0.00030803680419921875
117,0.00030803680419921875
118,0.00030797719955444336
119,0.00030797719955444336
120,0.00030803680419921875
121,0.00030803680419921875
122,0.00030803680419921875
123,0.00030803680419921875
124,0.00030803680419921875
125,0.00030797719955444336
126,0.00030803680419921875
127,0.00030803680419921875
128,0.00030803680419921875
129,0.0005522966384887695
130,0.0012108087539672852
131,0.0012107491493225098
132,0.0012107491493225098
133,0.0012107491493225098
134,0.0013239383697509766
135,0.004014313220977783
136,0.0044092535972595215
137,0.0044092535972595215
138,0.004409193992614746
139,0.0044092535972595215
140,0.004409193992614746
141,0.004409313201904297
142,0.004409193992614746
143,0.004409193992614746
144,0.004409313201904297
145,0.004409193992614746
146,0.0044092535972595215
147,0.004409193992614746
148,0.004409193992614746
149,0.0044092535972595215
150,0.004409134387969971
151,0.004409134387969971
152,0.0044092535972595215
153,0.004409134387969971
154,0.004409134387969971
155,0.004409193992614746
156,0.0044092535972595215
157,0.004409193992614746
158,0.004409193992614746
159,0.004409134387969971
160,0.004409134387969971
161,0.004409193992614746
162,0.004409313201904297
163,0.004409193992614746
164,0.0044092535972595215
165,0.0044092535972595215
166,0.004409134387969971
167,0.0044092535972595215
168,0.0044092535972595215
169,0.0044092535972595215
170,0.004409193992614746
171,0.004409193992614746
172,0.004409193992614746
173,0.004409193992614746
174,0.004409193992614746
175,0.004409193992614746
176,0.004409193992614746
177,0.004409193992614746
178,0.004409193992614746
179,0.004409193992614746
180,0.004409193992614746
181,0.004409193992614746
182,0.004409193992614746
183,0.004409134387969971
184,0.004409134387969971
185,0.0044092535972595215
186,0.004409134387969971
187,0.004409193992614746
188,0.004409193992614746
189,0.0044092535972595215
190,0.0044092535972595215
191,0.0044092535972595215
192,0.0044092535972595215
193,0.004409313201904297
194,0.004409193992614746
195,0.004409193992614746
196,0.004409193992614746
197,0.004409193992614746
198,0.0044092535972595215
