step,penalty_translation_0
0,-0.003353103529661894
1,-0.0033531258814036846
2,-0.003353103529661894
3,-0.0033531184308230877
4,-0.003353103529661894
5,-0.0033530956134200096
6,-0.0033531184308230877
7,-0.003353103529661894
8,-0.0033531184308230877
9,-0.0033531184308230877
10,-0.003353103529661894
11,-0.0033531184308230877
12,-0.0033531184308230877
13,-0.003353103529661894
14,-0.003353103529661894
15,-0.0033531184308230877
16,-0.0033531184308230877
17,-0.003353103529661894
18,-0.003353103529661894
19,-0.0033531184308230877
20,-0.003353103529661894
21,-0.003353103529661894
22,-0.0033531184308230877
23,-0.003353103529661894
24,-0.003353103529661894
25,-0.0033531184308230877
26,-0.0033531184308230877
27,-0.003353103529661894
28,-0.003353103529661894
29,-0.0033531184308230877
30,-0.0033531258814036846
31,-0.003353103529661894
32,-0.003353103529661894
33,-0.0033531258814036846
34,-0.003353103529661894
35,-0.0033531184308230877
36,-0.003353103529661894
37,-0.0033530956134200096
38,-0.0033531184308230877
39,-0.003353103529661894
40,-0.0033531184308230877
41,-0.0033531184308230877
42,-0.003353103529661894
43,-0.0033531184308230877
44,-0.0033531184308230877
45,-0.003353103529661894
46,-0.003353103529661894
47,-0.0033531184308230877
48,-0.003353103529661894
49,-0.003353103529661894
50,-0.0033531184308230877
51,-0.0033531184308230877
52,-0.003353103529661894
53,-0.0033531258814036846
54,-0.003353103529661894
55,-0.0033531184308230877
56,-0.003353103529661894
57,-0.0033530956134200096
58,-0.0033531184308230877
59,-0.003353103529661894
60,-0.003353103529661894
61,-0.003353103529661894
62,-0.0033531258814036846
63,-0.0033531184308230877
64,-0.003353103529661894
65,-0.003348252037540078
66,-0.0033399604726582766
67,-0.0033292612060904503
68,-0.003283581929281354
69,-0.0032613943330943584
70,-0.0032613733783364296
71,-0.0032613733783364296
72,-0.0032613733783364296
73,-0.0032613733783364296
74,-0.0032613868825137615
75,-0.0032613943330943584
76,-0.0032613733783364296
77,-0.0032613733783364296
78,-0.0032613868825137615
79,-0.0032613868825137615
80,-0.0032613733783364296
81,-0.0032613733783364296
82,-0.0032613868825137615
83,-0.0032613733783364296
84,-0.0032613733783364296
85,-0.0032613733783364296
86,-0.0032613868825137615
87,-0.0032613868825137615
88,-0.0032613943330943584
89,-0.0032613733783364296
90,-0.0032613733783364296
91,-0.0032613868825137615
92,-0.0032613868825137615
93,-0.0032613733783364296
94,-0.0032613733783364296
95,-0.0032613868825137615
96,-0.0032613733783364296
97,-0.0032613733783364296
98,-0.0032613733783364296
99,-0.0032613868825137615
100,-0.0032613943330943584
101,-0.0032613733783364296
102,-0.0032613733783364296
103,-0.0032613868825137615
104,-0.0032613943330943584
105,-0.0032613868825137615
106,-0.0032613733783364296
107,-0.0032613733783364296
108,-0.0032613868825137615
109,-0.0032613733783364296
110,-0.0032613733783364296
111,-0.0032613868825137615
112,-0.0032613943330943584
113,-0.0032613733783364296
114,-0.0032613733783364296
115,-0.0032613868825137615
116,-0.0032613868825137615
117,-0.0032613868825137615
118,-0.0032613733783364296
119,-0.0032613733783364296
120,-0.0032613868825137615
121,-0.0032613733783364296
122,-0.0032613733783364296
123,-0.0032613868825137615
124,-0.0032613868825137615
125,-0.0032613943330943584
126,-0.0032613733783364296
127,-0.0032613868825137615
128,-0.0032613868825137615
129,-0.0032613943330943584
130,-0.0032613868825137615
131,-0.0032613733783364296
132,-0.0032613868825137615
133,-0.0032613733783364296
134,-0.0032613733783364296
135,-0.0032613943330943584
136,-0.0032613733783364296
137,-0.0032613733783364296
138,-0.0032613868825137615
139,-0.0032613868825137615
140,-0.0032613733783364296
141,-0.0032613733783364296
142,-0.0032613733783364296
143,-0.0032613943330943584
144,-0.0032613733783364296
145,-0.0032613733783364296
146,-0.0032613733783364296
147,-0.0032613943330943584
148,-0.0032613733783364296
149,-0.0032613733783364296
150,-0.0032613733783364296
151,-0.0032613868825137615
152,-0.0032613733783364296
153,-0.0032613733783364296
154,-0.0032613733783364296
155,-0.0032613943330943584
156,-0.0032613733783364296
157,-0.0032613733783364296
158,-0.0032613733783364296
159,-0.0032613733783364296
160,-0.0032613943330943584
161,-0.0032613733783364296
162,-0.0032613733783364296
163,-0.0032613868825137615
164,-0.0032613868825137615
165,-0.0032613733783364296
166,-0.0032613733783364296
167,-0.0032613733783364296
168,-0.0032613868825137615
169,-0.0032613733783364296
170,-0.0032613733783364296
171,-0.0032613868825137615
172,-0.0032613943330943584
173,-0.0032613733783364296
174,-0.0032613733783364296
175,-0.0032613868825137615
176,-0.0032613868825137615
177,-0.0032613868825137615
178,-0.0032613733783364296
179,-0.0032613733783364296
180,-0.0032613868825137615
181,-0.0032613733783364296
182,-0.0032613733783364296
183,-0.0032613868825137615
184,-0.0032613868825137615
185,-0.0032613943330943584
186,-0.0032613733783364296
187,-0.0032613733783364296
188,-0.0032613868825137615
189,-0.0032613868825137615
190,-0.0032613733783364296
191,-0.0032613733783364296
192,-0.0032613868825137615
193,-0.0032613733783364296
194,-0.0032613733783364296
195,-0.0032613868825137615
196,-0.0032613868825137615
197,-0.0032613943330943584
198,-0.0032613733783364296
