step,penalty_translation_0
0,-0.001753000309690833
1,-0.001753000309690833
2,-0.0017529999604448676
3,-0.0017529999604448676
4,-0.0017529979813843966
5,-0.0017529999604448676
6,-0.0017529979813843966
7,-0.0017529979813843966
8,-0.0017529985634610057
9,-0.0017529999604448676
10,-0.0017530015902593732
11,-0.0017529979813843966
12,-0.0017529985634610057
13,-0.0017529999604448676
14,-0.0017529999604448676
15,-0.0017529999604448676
16,-0.0017529985634610057
17,-0.0017529989127069712
18,-0.0017529985634610057
19,-0.0017529989127069712
20,-0.0017529989127069712
21,-0.0017529989127069712
22,-0.0017530015902593732
23,-0.0017529999604448676
24,-0.0017529985634610057
25,-0.0017529999604448676
26,-0.0017529979813843966
27,-0.0017529999604448676
28,-0.0017529999604448676
29,-0.0017529985634610057
30,-0.0017529999604448676
31,-0.001753000309690833
32,-0.0017529985634610057
33,-0.0017529999604448676
34,-0.001753001008182764
35,-0.0017529999604448676
36,-0.0017529985634610057
37,-0.0017529999604448676
38,-0.0017529985634610057
39,-0.0017529989127069712
40,-0.0017530027544125915
41,-0.0017529985634610057
42,-0.0017529999604448676
43,-0.0017529999604448676
44,-0.0017529999604448676
45,-0.0017529979813843966
46,-0.0017529985634610057
47,-0.0017529999604448676
48,-0.0017529985634610057
49,-0.0017529989127069712
50,-0.0017530015902593732
51,-0.0017530029872432351
52,-0.0017529985634610057
53,-0.0017529989127069712
54,-0.0017529999604448676
55,-0.0017529985634610057
56,-0.0017529985634610057
57,-0.0017529999604448676
58,-0.0017529989127069712
59,-0.0017529999604448676
60,-0.0017529979813843966
61,-0.0017529989127069712
62,-0.0017529999604448676
63,-0.0017529999604448676
64,-0.0017530029872432351
65,-0.0017529989127069712
66,-0.001753001008182764
67,-0.0017529999604448676
68,-0.0017530027544125915
69,-0.0017529985634610057
70,-0.0017529979813843966
71,-0.0017529979813843966
72,-0.0017529985634610057
73,-0.0017530029872432351
74,-0.0017529989127069712
75,-0.0017529999604448676
76,-0.0017529999604448676
77,-0.0017529985634610057
78,-0.0017529999604448676
79,-0.0017529985634610057
80,-0.0017530015902593732
81,-0.0017529999604448676
82,-0.0017529985634610057
83,-0.0017529999604448676
84,-0.0017529999604448676
85,-0.0017529985634610057
86,-0.0017529989127069712
87,-0.0017530027544125915
88,-0.0017529985634610057
89,-0.0017529999604448676
90,-0.0017529999604448676
91,-0.0017529985634610057
92,-0.0017529999604448676
93,-0.0017529985634610057
94,-0.0017530015902593732
95,-0.0017530027544125915
96,-0.0017529999604448676
97,-0.0017529985634610057
98,-0.0017529999604448676
99,-0.0017529985634610057
100,-0.0017529989127069712
101,-0.0017530027544125915
102,-0.0017529985634610057
103,-0.0017529999604448676
104,-0.0017529999604448676
105,-0.0017529999604448676
106,-0.0017529979813843966
107,-0.0017529985634610057
108,-0.0017529999604448676
109,-0.0017529985634610057
110,-0.0017529989127069712
111,-0.0017530015902593732
112,-0.0017530029872432351
113,-0.0017529999604448676
114,-0.0017529989127069712
115,-0.0017530027544125915
116,-0.0017529979813843966
117,-0.0017529989127069712
118,-0.0017529999604448676
119,-0.0017529999604448676
120,-0.001753000309690833
121,-0.0017529985634610057
122,-0.0017529999604448676
123,-0.0017529999604448676
124,-0.0017529989127069712
125,-0.0017530015902593732
126,-0.0017529985634610057
127,-0.0017529979813843966
128,-0.0017529979813843966
129,-0.0017529989127069712
130,-0.001753000309690833
131,-0.0017529985634610057
132,-0.0017529989127069712
133,-0.0017529999604448676
134,-0.0017530015902593732
135,-0.0017530015902593732
136,-0.0017529999604448676
137,-0.0017529985634610057
138,-0.0017529985634610057
139,-0.0017529989127069712
140,-0.0017529999604448676
141,-0.0017529989127069712
142,-0.0017529999604448676
143,-0.0017529985634610057
144,-0.0017529999604448676
145,-0.0017529999604448676
146,-0.0017530027544125915
147,-0.0017529999604448676
148,-0.0017529985634610057
149,-0.0017529999604448676
150,-0.0017529979813843966
151,-0.0017529979813843966
152,-0.0017529989127069712
153,-0.0017529999604448676
154,-0.0017529979813843966
155,-0.0017529999604448676
156,-0.0017529989127069712
157,-0.0017530027544125915
158,-0.0017529979813843966
159,-0.0017530027544125915
160,-0.0017529979813843966
161,-0.0017529989127069712
162,-0.0017529989127069712
163,-0.0017529999604448676
164,-0.0017529985634610057
165,-0.0017529989127069712
166,-0.0017529999604448676
167,-0.0017529985634610057
168,-0.0017529989127069712
169,-0.0017530015902593732
170,-0.0017529999604448676
171,-0.0017529985634610057
172,-0.0017529999604448676
173,-0.0017529979813843966
174,-0.0017529989127069712
175,-0.0017529999604448676
176,-0.0017530015902593732
177,-0.0017529999604448676
178,-0.001753000309690833
179,-0.0017529985634610057
180,-0.0017529989127069712
181,-0.0017529989127069712
182,-0.0017529999604448676
183,-0.0017530015902593732
184,-0.0017529999604448676
185,-0.0017529999604448676
186,-0.0017529985634610057
187,-0.0017529989127069712
188,-0.0017529999604448676
189,-0.0017529985634610057
190,-0.0017530015902593732
191,-0.0017529989127069712
192,-0.0017529999604448676
193,-0.0017529985634610057
194,-0.0017529999604448676
195,-0.0017529985634610057
196,-0.0017529989127069712
197,-0.0017529985634610057
198,-0.0017529989127069712
