step,penalty_translation_0
0,-0.0005249612149782479
1,-0.0005249626119621098
2,-0.0005249548121355474
3,-0.0005249553942121565
4,-0.0005249560344964266
5,-0.0005249628447927535
6,-0.0005249626119621098
7,-0.0005249628447927535
8,-0.0005249619716778398
9,-0.000524954404681921
10,-0.0005249553942121565
11,-0.0005249640671536326
12,-0.0005249629030004144
13,-0.0005249635432846844
14,-0.0005249563255347311
15,-0.0005249605746939778
16,-0.0005249623209238052
17,-0.0005249612149782479
18,-0.0005249556270428002
19,-0.0005249605746939778
20,-0.0005249620880931616
21,-0.0005249619716778398
22,-0.0005249620880931616
23,-0.0005249553360044956
24,-0.0005249620880931616
25,-0.0005249636597000062
26,-0.0005249546957202256
27,-0.0005249630776233971
28,-0.0005249628447927535
29,-0.0005249633686617017
30,-0.0005249580135568976
31,-0.0005249620880931616
32,-0.0005249609239399433
33,-0.0005249626119621098
34,-0.0005249619716778398
35,-0.000524956441950053
36,-0.0005249619716778398
37,-0.0005249626119621098
38,-0.0005249568494036794
39,-0.0005249613313935697
40,-0.0005249625537544489
41,-0.0005249553942121565
42,-0.0005249620880931616
43,-0.0005249633686617017
44,-0.0005249553942121565
45,-0.0005249612149782479
46,-0.0005249605746939778
47,-0.0005249613313935697
48,-0.0005249612149782479
49,-0.0005249577225185931
50,-0.0005249633686617017
51,-0.0005249573150649667
52,-0.0005249613313935697
53,-0.0005249620880931616
54,-0.0005249553942121565
55,-0.0005249566165730357
56,-0.0005249633686617017
57,-0.0005249633686617017
58,-0.0005249640671536326
59,-0.000524956441950053
60,-0.0005249612149782479
61,-0.0005249605746939778
62,-0.0005249561509117484
63,-0.000524957082234323
64,-0.0005249620880931616
65,-0.0005249616224318743
66,-0.0005249619716778398
67,-0.0005249533569440246
68,-0.000524955044966191
69,-0.0005249609239399433
70,-0.0005249609239399433
71,-0.000524955103173852
72,-0.0005249567329883575
73,-0.0005249630776233971
74,-0.0005249619716778398
75,-0.0005249613313935697
76,-0.0005249548121355474
77,-0.0005249591777101159
78,-0.0005249612149782479
79,-0.0005249609239399433
80,-0.0005249489331617951
81,-0.0005249640671536326
82,-0.0005249546957202256
83,-0.0005249539972282946
84,-0.0005249613313935697
85,-0.0005249620880931616
86,-0.0005249619716778398
87,-0.0005249546957202256
88,-0.0005249553942121565
89,-0.0005249632522463799
90,-0.0005249628447927535
91,-0.0005249558598734438
92,-0.0005249613313935697
93,-0.0005249626119621098
94,-0.0005249616224318743
95,-0.0005249548121355474
96,-0.0005249605164863169
97,-0.0005249619716778398
98,-0.0005249619716778398
99,-0.0005249568494036794
100,-0.0005249594687484205
101,-0.0005249612149782479
102,-0.0005249563255347311
103,-0.0005249599344097078
104,-0.0005249613313935697
105,-0.000524957082234323
106,-0.0005249594687484205
107,-0.0005249623209238052
108,-0.0005249535897746682
109,-0.0005249602254480124
110,-0.0005249633686617017
111,-0.0005249545793049037
112,-0.0005249546957202256
113,-0.0005249609239399433
114,-0.0005249609239399433
115,-0.0005249620880931616
116,-0.0005249613313935697
117,-0.0005249568494036794
118,-0.0005249558598734438
119,-0.0005249605164863169
120,-0.0005249602254480124
121,-0.0005249567329883575
122,-0.0005249599344097078
123,-0.0005249609239399433
124,-0.0005249609239399433
125,-0.0005249613313935697
126,-0.0005249542882665992
127,-0.0005249546957202256
128,-0.0005249605746939778
129,-0.0005249620880931616
130,-0.0005249535897746682
131,-0.0005249553360044956
132,-0.000524959759786725
133,-0.0005249605164863169
134,-0.0005249626119621098
135,-0.000524955103173852
136,-0.0005249619716778398
137,-0.0005249635432846844
138,-0.0005249571404419839
139,-0.0005249633686617017
140,-0.0005249620880931616
141,-0.0005249619716778398
142,-0.0005249553360044956
143,-0.0005249616224318743
144,-0.0005249632522463799
145,-0.0005249561509117484
146,-0.0005249609239399433
147,-0.0005249632522463799
148,-0.0005249635432846844
149,-0.0005249626119621098
150,-0.000524955044966191
151,-0.0005249620880931616
152,-0.0005249628447927535
153,-0.0005249629030004144
154,-0.0005249563255347311
155,-0.0005249609239399433
156,-0.0005249620880931616
157,-0.000524954404681921
158,-0.0005249539972282946
159,-0.0005249620880931616
160,-0.0005249619716778398
161,-0.000524956441950053
162,-0.0005249626119621098
163,-0.0005249628447927535
164,-0.0005249573150649667
165,-0.0005249636597000062
166,-0.0005249616224318743
167,-0.0005249558598734438
168,-0.000524963834322989
169,-0.0005249613313935697
170,-0.0005249574314802885
171,-0.0005249626119621098
172,-0.0005249635432846844
173,-0.0005249539972282946
174,-0.0005249568494036794
175,-0.0005249612149782479
176,-0.0005249619716778398
177,-0.0005249576061032712
178,-0.0005249609239399433
179,-0.0005249619716778398
180,-0.0005249568494036794
181,-0.0005249632522463799
182,-0.0005249612149782479
183,-0.0005249613313935697
184,-0.0005249623209238052
185,-0.0005249546957202256
186,-0.0005249623209238052
187,-0.0005249628447927535
188,-0.0005249623209238052
189,-0.0005249632522463799
190,-0.0005249556852504611
191,-0.0005249623209238052
192,-0.0005249629030004144
193,-0.0005249626119621098
194,-0.0005249620880931616
195,-0.0005249609239399433
196,-0.0005249566165730357
197,-0.0005249636597000062
198,-0.0005249630776233971
