step,obs/extra/box_pose_6d_from_bimanual_center_0,obs/extra/box_pose_6d_from_bimanual_center_1,obs/extra/box_pose_6d_from_bimanual_center_2,obs/extra/box_pose_6d_from_bimanual_center_3,obs/extra/box_pose_6d_from_bimanual_center_4,obs/extra/box_pose_6d_from_bimanual_center_5,obs/extra/box_pose_6d_from_bimanual_center_6,obs/extra/box_pose_6d_from_bimanual_center_7,obs/extra/box_pose_6d_from_bimanual_center_8
0,0.33693671226501465,0.00901651382446289,-0.03100011497735977,-0.9777323007583618,-0.2098568081855774,1.0160960073335445e-06,0.2098568081855774,-0.9777323007583618,-1.4904674117133254e-07
1,0.33693671226501465,0.00901651382446289,-0.03100007399916649,-0.9777323007583618,-0.209856778383255,7.829999617570138e-07,0.209856778383255,-0.9777323007583618,6.771974199182296e-07
2,0.33693718910217285,0.00901651382446289,-0.03100007027387619,-0.9777320623397827,-0.20985737442970276,6.044299425411737e-07,0.20985737442970276,-0.9777320623397827,3.287673280283343e-07
3,0.33693671226501465,0.00901651382446289,-0.031000081449747086,-0.9777320623397827,-0.2098570317029953,7.168119964262587e-07,0.2098570317029953,-0.9777320623397827,5.751782055085641e-07
4,0.33693671226501465,0.00901651382446289,-0.03100007399916649,-0.9777323007583618,-0.20985668897628784,7.895811222624616e-07,0.20985668897628784,-0.9777323007583618,6.775607630515879e-07
5,0.33693718910217285,0.00901651382446289,-0.03100007027387619,-0.9777320623397827,-0.2098572850227356,5.928541781941021e-07,0.2098572850227356,-0.9777320623397827,3.371485490788473e-07
6,0.33693671226501465,0.00901651382446289,-0.03100007399916649,-0.9777320623397827,-0.20985692739486694,7.779030966048595e-07,0.20985692739486694,-0.9777320623397827,5.990621048113098e-07
7,0.33693671226501465,0.00901651382446289,-0.03100007399916649,-0.9777323007583618,-0.20985659956932068,7.804849246895174e-07,0.20985659956932068,-0.9777323007583618,6.883006449243112e-07
8,0.33693671226501465,0.00901651382446289,-0.031000081449747086,-0.9777320623397827,-0.20985721051692963,6.993614647399227e-07,0.20985721051692963,-0.9777320623397827,4.987138595424767e-07
9,0.33693671226501465,0.00901651382446289,-0.03100007399916649,-0.9777323007583618,-0.20985685288906097,7.75178989442793e-07,0.20985685288906097,-0.9777323007583618,6.035656383573951e-07
10,0.33693718910217285,0.00901651382446289,-0.03100007027387619,-0.9777320623397827,-0.20985746383666992,5.710483605980698e-07,0.20985746383666992,-0.9777320623397827,2.730164965214499e-07
11,0.33693671226501465,0.00901651382446289,-0.031000081449747086,-0.9777320623397827,-0.20985712110996246,6.993022338974697e-07,0.20985712110996246,-0.9777320623397827,5.048478328717465e-07
12,0.33693671226501465,0.00901651382446289,-0.03100007399916649,-0.9777323007583618,-0.2098567634820938,7.843560752007761e-07,0.2098567634820938,-0.9777323007583618,6.05090576755174e-07
13,0.33693718910217285,0.00901651382446289,-0.03100007027387619,-0.9777320623397827,-0.20985737442970276,5.720759190808167e-07,0.20985737442970276,-0.9777320623397827,2.716994629281544e-07
14,0.33693671226501465,0.00901651382446289,-0.031000081449747086,-0.9777320623397827,-0.2098570317029953,7.001061703704181e-07,0.2098570317029953,-0.9777320623397827,5.03440332977334e-07
15,0.33693671226501465,0.00901651382446289,-0.03100007399916649,-0.9777323007583618,-0.20985667407512665,7.725903969912906e-07,0.20985667407512665,-0.9777323007583618,6.055977337382501e-07
