step,obs/extra/box_pose_6d_from_bimanual_center_0,obs/extra/box_pose_6d_from_bimanual_center_1,obs/extra/box_pose_6d_from_bimanual_center_2,obs/extra/box_pose_6d_from_bimanual_center_3,obs/extra/box_pose_6d_from_bimanual_center_4,obs/extra/box_pose_6d_from_bimanual_center_5,obs/extra/box_pose_6d_from_bimanual_center_6,obs/extra/box_pose_6d_from_bimanual_center_7,obs/extra/box_pose_6d_from_bimanual_center_8
0,0.3381590247154236,-0.006270637735724449,-0.03099999949336052,-0.9264236688613892,0.3764827251434326,-1.0741667892943951e-06,-0.3764827251434326,-0.9264236688613892,2.1790854134451365e-06
1,0.3381590247154236,-0.006270639132708311,-0.03099999949336052,-0.9264236688613892,0.3764827251434326,-1.1289268968539545e-06,-0.3764827251434326,-0.9264236688613892,1.972669224414858e-06
2,0.3381590247154236,-0.006270627491176128,-0.03099999949336052,-0.9264236688613892,0.37648269534111023,-1.0741728146967944e-06,-0.37648269534111023,-0.9264236688613892,2.1300547814462334e-06
3,0.3381590247154236,-0.0062706307508051395,-0.03099999949336052,-0.9264236688613892,0.3764827251434326,-1.029473196467734e-06,-0.3764827251434326,-0.9264236688613892,2.280395165144e-06
4,0.3381590247154236,-0.006270634476095438,-0.03099999949336052,-0.9264236688613892,0.37648269534111023,-1.0802077667904086e-06,-0.37648269534111023,-0.9264236688613892,2.0750339899677783e-06
5,0.3381590247154236,-0.006270639598369598,-0.03099999949336052,-0.9264236688613892,0.3764827251434326,-1.022781816573115e-06,-0.3764827251434326,-0.9264236688613892,2.2491433355753543e-06
6,0.3381590247154236,-0.006270642392337322,-0.03099999949336052,-0.9264236688613892,0.37648269534111023,-1.0969539516736404e-06,-0.37648269534111023,-0.9264236688613892,2.081640104734106e-06
7,0.3381590247154236,-0.0062706382013857365,-0.03099999949336052,-0.9264236688613892,0.37648266553878784,-1.0305147952749394e-06,-0.37648266553878784,-0.9264236688613892,2.2282656573224813e-06
8,0.3381590247154236,-0.006270634476095438,-0.03099999949336052,-0.9264236688613892,0.3764827251434326,-1.1175337704116828e-06,-0.3764827251434326,-0.9264236688613892,2.0262834823370213e-06
9,0.3381590247154236,-0.006270631682127714,-0.03099999949336052,-0.9264236688613892,0.37648269534111023,-1.0616917052175268e-06,-0.37648269534111023,-0.9264236688613892,2.182381649618037e-06
10,0.3381590247154236,-0.006270633079111576,-0.03099999949336052,-0.9264236688613892,0.3764827251434326,-1.135742991209554e-06,-0.3764827251434326,-0.9264236688613892,1.977812871700735e-06
11,0.3381590247154236,-0.006270633079111576,-0.03099999949336052,-0.9264236688613892,0.37648269534111023,-1.07034884422319e-06,-0.37648269534111023,-0.9264236688613892,2.1571354409388732e-06
12,0.33815905451774597,-0.006270636338740587,-0.03099999949336052,-0.9264236688613892,0.37648266553878784,-1.0110921948580653e-06,-0.37648266553878784,-0.9264236688613892,2.311357093276456e-06
13,0.3381590247154236,-0.00627062888815999,-0.03099999949336052,-0.9264236688613892,0.37648266553878784,-1.083622464648215e-06,-0.37648266553878784,-0.9264236688613892,2.137970113835763e-06
14,0.3381590247154236,-0.006270634941756725,-0.03099999949336052,-0.9264236688613892,0.3764827251434326,-1.0344630254621734e-06,-0.3764827251434326,-0.9264236688613892,2.2869658096169587e-06
15,0.3381590247154236,-0.006270631216466427,-0.03099999949336052,-0.9264236688613892,0.37648269534111023,-1.1002343853760976e-06,-0.37648269534111023,-0.9264236688613892,2.0877489532722393e-06
16,0.3381590247154236,-0.0062706382013857365,-0.03099999949336052,-0.9264236688613892,0.37648269534111023,-1.0397546930107637e-06,-0.37648269534111023,-0.9264236688613892,2.23537767851667e-06
17,0.3381590247154236,-0.0062706368044018745,-0.03099999949336052,-0.9264236688613892,0.3764827251434326,-1.0989047041221056e-06,-0.3764827251434326,-0.9264236688613892,2.029030838457402e-06
18,0.3381590247154236,-0.006270634010434151,-0.03099999949336052,-0.9264236688613892,0.37648269534111023,-1.0547304327701568e-06,-0.37648269534111023,-0.9264236688613892,2.1890728021389805e-06
19,0.33815905451774597,-0.0062706358730793,-0.03099999949336052,-0.9264236688613892,0.37648266553878784,-1.1316278687445447e-06,-0.37648266553878784,-0.9264236688613892,1.9971380424976815e-06
