step,obs/extra/box_pose_6d_from_bimanual_center_0,obs/extra/box_pose_6d_from_bimanual_center_1,obs/extra/box_pose_6d_from_bimanual_center_2,obs/extra/box_pose_6d_from_bimanual_center_3,obs/extra/box_pose_6d_from_bimanual_center_4,obs/extra/box_pose_6d_from_bimanual_center_5,obs/extra/box_pose_6d_from_bimanual_center_6,obs/extra/box_pose_6d_from_bimanual_center_7,obs/extra/box_pose_6d_from_bimanual_center_8
0,0.348707914352417,0.006880283355712891,-0.031000036746263504,-0.016326904296875,-0.999866783618927,1.5997482023522025e-06,0.999866783618927,-0.016326904296875,1.2024519264741684e-06
1,0.348707914352417,0.006880283355712891,-0.031000040471553802,-0.016327500343322754,-0.9998666644096375,1.49334630350495e-06,0.9998666644096375,-0.016327500343322754,7.369004606516683e-07
2,0.348707914352417,0.0068798065185546875,-0.031000088900327682,-0.016327381134033203,-0.9998666644096375,1.5392593013530131e-06,0.9998666644096375,-0.016327381134033203,8.200422598747537e-07
3,0.3487074375152588,0.006880283355712891,-0.031000036746263504,-0.016326069831848145,-0.999866783618927,1.4586232737201499e-06,0.999866783618927,-0.016326069831848145,7.916427193777054e-07
4,0.348707914352417,0.006880283355712891,-0.031000085175037384,-0.016327619552612305,-0.999866783618927,1.7009471093842876e-06,0.999866783618927,-0.016327619552612305,1.0164554851144203e-06
5,0.348707914352417,0.0068798065185546875,-0.031000088900327682,-0.0163271427154541,-0.9998667240142822,1.6840308489918243e-06,0.9998667240142822,-0.0163271427154541,1.0487920008017682e-06
6,0.348707914352417,0.006880283355712891,-0.031000085175037384,-0.0163271427154541,-0.999866783618927,1.9689621240104316e-06,0.999866783618927,-0.0163271427154541,9.589815590516082e-07
7,0.348707914352417,0.006880283355712891,-0.031000036746263504,-0.01632678508758545,-0.9998667240142822,1.666101411501586e-06,0.9998667240142822,-0.01632678508758545,1.371647385894903e-06
8,0.348707914352417,0.006880283355712891,-0.03100007027387619,-0.0163271427154541,-0.999866783618927,1.6814473156046006e-06,0.999866783618927,-0.0163271427154541,1.303088311033207e-06
9,0.348707914352417,0.006880283355712891,-0.031000040471553802,-0.0163266658782959,-0.9998666644096375,1.508103537162242e-06,0.9998666644096375,-0.0163266658782959,8.164906830643304e-07
