step,box_rotation_reward_0
0,1.3360278606414795
1,1.3360286951065063
2,1.3360278606414795
3,1.3360271453857422
4,1.3360276222229004
5,1.3360283374786377
6,1.3360276222229004
7,1.3360280990600586
8,1.3360276222229004
9,1.3360280990600586
10,1.3360276222229004
11,1.3360283374786377
12,1.3360276222229004
13,1.3360280990600586
14,1.3360276222229004
15,1.3360280990600586
16,1.3360276222229004
17,1.3360278606414795
18,1.3360276222229004
19,1.3360278606414795
20,1.3360271453857422
21,1.3360278606414795
22,1.3360271453857422
23,1.3360276222229004
24,1.3360283374786377
25,1.3360276222229004
26,1.3360280990600586
27,1.3360276222229004
28,1.3360278606414795
29,1.3360276222229004
30,1.3360280990600586
31,1.3360271453857422
32,1.3360276222229004
33,1.3360280990600586
34,1.3360276222229004
35,1.3360280990600586
36,1.3360276222229004
37,1.3360280990600586
38,1.3360271453857422
39,1.3360280990600586
40,1.3360286951065063
41,1.3360278606414795
42,1.3360283374786377
43,1.3360278606414795
44,1.3360286951065063
45,1.3360276222229004
46,1.3360283374786377
47,1.3360276222229004
48,1.3360280990600586
49,1.3360271453857422
50,1.3360278606414795
51,1.3360286951065063
52,1.3360278606414795
53,1.3360280990600586
54,1.3360276222229004
55,1.3360280990600586
56,1.3360276222229004
57,1.3360278606414795
58,1.3360283374786377
59,1.3360276222229004
60,1.3360280990600586
61,1.3360276222229004
62,1.3360280990600586
63,1.3360276222229004
64,1.3360280990600586
65,1.3360276222229004
66,1.3360278606414795
67,1.3360283374786377
68,1.3360276222229004
69,1.3360283374786377
70,1.3360276222229004
71,1.3360280990600586
72,1.3360276222229004
73,1.3360278606414795
74,1.3360276222229004
75,1.3360280990600586
76,1.3360276222229004
77,1.3360280990600586
78,1.3360276222229004
79,1.3360280990600586
80,1.3360286951065063
81,1.3360276222229004
82,1.3360283374786377
83,1.3360276222229004
84,1.3360283374786377
85,1.3360276222229004
86,1.3360286951065063
87,1.3360278606414795
88,1.3360283374786377
89,1.3360276222229004
90,1.3360280990600586
91,1.3360276222229004
92,1.3360278606414795
93,1.3360271453857422
94,1.3360278606414795
95,1.3360271453857422
96,1.3360276222229004
97,1.3360283374786377
98,1.3360276222229004
99,1.3360280990600586
100,1.3360276222229004
101,1.3360280990600586
102,1.3360276222229004
103,1.3360278606414795
104,1.3360276222229004
105,1.3360280990600586
106,1.3360271453857422
107,1.3360280990600586
108,1.3360283374786377
109,1.3360276222229004
110,1.3360271453857422
111,1.3360280990600586
112,1.3360276222229004
113,1.3360280990600586
114,1.3360276222229004
115,1.3360283374786377
116,1.3360276222229004
117,1.3360278606414795
118,1.3360271453857422
119,1.3360276222229004
120,1.3360280990600586
121,1.3360276222229004
122,1.3360280990600586
123,1.3360276222229004
124,1.3360278606414795
125,1.3360283374786377
126,1.3360276222229004
127,1.3360280990600586
128,1.3360276222229004
129,1.3360283374786377
130,1.3360276222229004
131,1.3360280990600586
132,1.3360276222229004
133,1.3360276222229004
134,1.3360271453857422
135,1.3360276222229004
136,1.3360280990600586
137,1.3360276222229004
138,1.3360278606414795
139,1.3360276222229004
140,1.3360280990600586
141,1.3360276222229004
142,1.3360280990600586
143,1.3360276222229004
144,1.3360278606414795
145,1.3360271453857422
146,1.3360278606414795
147,1.3360283374786377
148,1.3360276222229004
149,1.3360283374786377
150,1.3360276222229004
151,1.3360280990600586
152,1.3360276222229004
153,1.3360280990600586
154,1.3360271453857422
155,1.3360276222229004
156,1.3360283374786377
157,1.3360276222229004
158,1.3360283374786377
159,1.3360278606414795
160,1.3360283374786377
161,1.3360276222229004
162,1.3360271453857422
163,1.3360278606414795
164,1.3360283374786377
165,1.3360278606414795
166,1.3360283374786377
167,1.3360276222229004
168,1.3360280990600586
169,1.3360276222229004
170,1.3360278606414795
171,1.3360276222229004
172,1.3360278606414795
173,1.3360271453857422
174,1.3360276222229004
175,1.3360280990600586
176,1.3360276222229004
177,1.3360280990600586
178,1.3360271453857422
179,1.3360276222229004
180,1.3360283374786377
181,1.3360276222229004
182,1.3360283374786377
183,1.3360276222229004
184,1.3360283374786377
185,1.3360276222229004
186,1.3360283374786377
187,1.3360276222229004
188,1.3360280990600586
189,1.3360276222229004
190,1.3360283374786377
191,1.3360276222229004
192,1.3360283374786377
193,1.3360276222229004
194,1.3360280990600586
195,1.3360276222229004
196,1.3360278606414795
197,1.3360283374786377
198,1.3360276222229004
