step,obs/extra/box_pose_6d_from_bimanual_center_0,obs/extra/box_pose_6d_from_bimanual_center_1,obs/extra/box_pose_6d_from_bimanual_center_2,obs/extra/box_pose_6d_from_bimanual_center_3,obs/extra/box_pose_6d_from_bimanual_center_4,obs/extra/box_pose_6d_from_bimanual_center_5,obs/extra/box_pose_6d_from_bimanual_center_6,obs/extra/box_pose_6d_from_bimanual_center_7,obs/extra/box_pose_6d_from_bimanual_center_8
0,0.3513953685760498,-0.0006008148193359375,-0.031000051647424698,0.655982494354248,-0.754776120185852,-7.640416583853948e-07,0.754776120185852,0.655982494354248,1.6675289771228563e-07
1,0.3513953685760498,-0.0006008148193359375,-0.031000051647424698,0.6559827327728271,-0.754775881767273,-1.0022257583841565e-06,0.754775881767273,0.6559827327728271,4.9299842430627905e-08
2,0.3513953685760498,-0.0006012916564941406,-0.031000040471553802,0.6559821367263794,-0.7547764778137207,-6.787088864257385e-07,0.7547764778137207,0.6559821367263794,8.642942361802852e-07
3,0.3513953685760498,-0.0006008148193359375,-0.031000055372714996,0.6559826135635376,-0.7547760009765625,-9.713075996842235e-07,0.7547760009765625,0.6559826135635376,3.368024295014038e-07
4,0.3513953685760498,-0.0006008148193359375,-0.031000055372714996,0.6559821367263794,-0.7547764182090759,-1.8005833624101797e-07,0.7547764182090759,0.6559821367263794,6.173880251481023e-07
5,0.3513953685760498,-0.0006008148193359375,-0.031000051647424698,0.655982494354248,-0.754776120185852,-9.919223202814464e-07,0.754776120185852,0.655982494354248,1.4043004625818867e-07
6,0.3513953685760498,-0.0006008148193359375,-0.031000051647424698,0.6559828519821167,-0.7547757625579834,-7.727610409347108e-07,0.7547757625579834,0.6559828519821167,3.0477167456410825e-07
7,0.3513953685760498,-0.0006008148193359375,-0.031000051647424698,0.6559824347496033,-0.7547762393951416,-9.92657192000479e-07,0.7547762393951416,0.6559824347496033,-1.1422874024447083e-07
8,0.3513953685760498,-0.0006008148193359375,-0.031000051647424698,0.6559826731681824,-0.7547760009765625,-9.941816188074881e-07,0.7547760009765625,0.6559826731681824,8.747029056621614e-08
9,0.3513953685760498,-0.0006012916564941406,-0.0310000479221344,0.6559820771217346,-0.7547764778137207,-1.088953922590008e-06,0.7547764778137207,0.6559820771217346,-4.5028798467683373e-07
10,0.3513953685760498,-0.0006012916564941406,-0.031000010669231415,0.6559824347496033,-0.7547762393951416,-7.752561828056059e-07,0.7547762393951416,0.6559824347496033,2.848592259852012e-07
11,0.3513953685760498,-0.0006012916564941406,-0.0310000479221344,0.6559820175170898,-0.7547765970230103,-1.0910940773101174e-06,0.7547765970230103,0.6559820175170898,-4.0733053197072877e-07
12,0.3513953685760498,-0.0006008148193359375,-0.031000051647424698,0.655982494354248,-0.7547760605812073,-1.045366161633865e-06,0.7547760605812073,0.655982494354248,-6.273444341786671e-08
13,0.3513953685760498,-0.0006008148193359375,-0.031000051647424698,0.6559827327728271,-0.754775881767273,-9.87324938250822e-07,0.754775881767273,0.6559827327728271,1.1713100889210182e-07
14,0.3513953685760498,-0.0006008148193359375,-0.031000059098005295,0.6559823155403137,-0.7547762989997864,-1.3914925602875883e-06,0.7547762989997864,0.6559823155403137,1.0866560273825598e-07
15,0.3513953685760498,-0.0006008148193359375,-0.031000051647424698,0.6559826135635376,-0.7547760009765625,-1.0149125273528625e-06,0.7547760009765625,0.6559826135635376,-1.0012081474997103e-07
16,0.3513953685760498,-0.0006008148193359375,-0.031000055372714996,0.6559821367263794,-0.7547764182090759,-1.9982779519978067e-07,0.7547764182090759,0.6559821367263794,5.264145102046314e-07
17,0.3513953685760498,-0.0006008148193359375,-0.031000051647424698,0.655982494354248,-0.754776120185852,-7.504153813897574e-07,0.754776120185852,0.655982494354248,3.6495092103905336e-07
18,0.3513953685760498,-0.0006008148193359375,-0.031000051647424698,0.6559828519821167,-0.7547757625579834,-1.038826326293929e-06,0.7547757625579834,0.6559828519821167,-1.212286093732473e-07
19,0.3513953685760498,-0.0006008148193359375,-0.031000051647424698,0.6559824347496033,-0.7547762393951416,-7.730203606115538e-07,0.7547762393951416,0.6559824347496033,1.3927426323334657e-07
20,0.3513953685760498,-0.0006008148193359375,-0.031000051647424698,0.6559827327728271,-0.7547759413719177,-1.002315002551768e-06,0.7547759413719177,0.6559827327728271,2.5071702935974827e-08
21,0.3513953685760498,-0.0006012916564941406,-0.031000006943941116,0.6559821367263794,-0.7547764778137207,-9.317252533946885e-07,0.7547764778137207,0.6559821367263794,3.566696307188977e-07
22,0.3513953685760498,-0.0006008148193359375,-0.031000051647424698,0.6559826135635376,-0.7547760605812073,-1.067192101800174e-06,0.7547760605812073,0.6559826135635376,-1.9178875731995504e-07
23,0.3513953685760498,-0.0006012916564941406,-0.0310000479221344,0.6559820175170898,-0.7547765970230103,-1.0796123888212605e-06,0.7547765970230103,0.6559820175170898,-3.965880068790284e-07
24,0.3513953685760498,-0.0006008148193359375,-0.031000051647424698,0.655982494354248,-0.7547760605812073,-1.0409283959234017e-06,0.7547760605812073,0.655982494354248,-5.19040099788981e-08
25,0.3513953685760498,-0.0006008148193359375,-0.031000051647424698,0.6559827327728271,-0.754775881767273,-8.292477104987483e-07,0.754775881767273,0.6559827327728271,9.396759992341686e-08
26,0.3513953685760498,-0.0006008148193359375,-0.031000059098005295,0.6559823155403137,-0.7547762989997864,-1.3876564253223478e-06,0.7547762989997864,0.6559823155403137,1.1679546219056647e-07
27,0.3513953685760498,-0.0006008148193359375,-0.031000051647424698,0.6559826135635376,-0.7547760009765625,-7.840638431844127e-07,0.7547760009765625,0.6559826135635376,2.4305339252350677e-07
28,0.3513953685760498,-0.0006008148193359375,-0.031000055372714996,0.6559821367263794,-0.7547764182090759,-2.105274745645147e-07,0.7547764182090759,0.6559821367263794,5.373623821469664e-07
29,0.3513953685760498,-0.0006008148193359375,-0.031000051647424698,0.655982494354248,-0.754776120185852,-8.542181717530184e-07,0.754776120185852,0.655982494354248,1.2019486739234253e-08
30,0.3513953685760498,-0.0006008148193359375,-0.031000051647424698,0.6559828519821167,-0.7547757625579834,-1.041886321218044e-06,0.7547757625579834,0.6559828519821167,-1.120000518994857e-07
31,0.3513953685760498,-0.0006008148193359375,-0.031000051647424698,0.6559824347496033,-0.7547762393951416,-7.702658422203967e-07,0.7547762393951416,0.6559824347496033,1.4446236207277252e-07
32,0.3513953685760498,-0.0006008148193359375,-0.031000051647424698,0.6559827327728271,-0.7547759413719177,-9.930723763318383e-07,0.7547759413719177,0.6559827327728271,2.758196515628697e-08
33,0.3513953685760498,-0.0006012916564941406,-0.031000006943941116,0.6559821367263794,-0.7547764778137207,-9.367372513224836e-07,0.7547764778137207,0.6559821367263794,3.6151840276943403e-07
