step,obs/extra/box_pose_6d_from_bimanual_center_0,obs/extra/box_pose_6d_from_bimanual_center_1,obs/extra/box_pose_6d_from_bimanual_center_2,obs/extra/box_pose_6d_from_bimanual_center_3,obs/extra/box_pose_6d_from_bimanual_center_4,obs/extra/box_pose_6d_from_bimanual_center_5,obs/extra/box_pose_6d_from_bimanual_center_6,obs/extra/box_pose_6d_from_bimanual_center_7,obs/extra/box_pose_6d_from_bimanual_center_8
0,0.3317094147205353,-0.0007052421569824219,-0.031000010669231415,0.946143627166748,-0.3237471878528595,-7.275284730212661e-08,0.3237471878528595,0.946143627166748,1.8550969116404303e-06
1,0.3317093849182129,-0.0007052421569824219,-0.031000010669231415,0.946143627166748,-0.3237471580505371,-1.879036481966523e-08,0.3237471580505371,0.946143627166748,2.019025032495847e-06
2,0.3317094147205353,-0.0007052421569824219,-0.031000010669231415,0.946143627166748,-0.3237471878528595,-8.170109566663086e-08,0.3237471878528595,0.946143627166748,1.842959932218946e-06
3,0.3317093849182129,-0.0007052421569824219,-0.031000010669231415,0.946143627166748,-0.3237471580505371,-2.1097639191225426e-08,0.3237471580505371,0.946143627166748,2.0017826045659604e-06
4,0.3317094147205353,-0.0007052421569824219,-0.031000010669231415,0.946143627166748,-0.3237471878528595,-8.502730253212576e-08,0.3237471878528595,0.946143627166748,1.823327806960151e-06
5,0.3317093849182129,-0.0007052421569824219,-0.031000010669231415,0.946143627166748,-0.3237471580505371,-3.5459528646697436e-08,0.3237471580505371,0.946143627166748,1.9565600268833805e-06
6,0.3317094147205353,-0.0007052421569824219,-0.031000010669231415,0.946143627166748,-0.3237471878528595,-9.95212019461178e-08,0.3237471878528595,0.946143627166748,1.818539999476343e-06
7,0.3317093849182129,-0.0007052421569824219,-0.031000010669231415,0.946143627166748,-0.3237471580505371,-4.6860446190066796e-08,0.3237471580505371,0.946143627166748,1.9493222680466715e-06
8,0.3317094147205353,-0.0007052421569824219,-0.031000010669231415,0.946143627166748,-0.3237471878528595,-1.1531903965078527e-07,0.3237471878528595,0.946143627166748,1.811390802686219e-06
9,0.3317093849182129,-0.0007052421569824219,-0.031000010669231415,0.946143627166748,-0.3237471282482147,-3.466761455683809e-08,0.3237471282482147,0.946143627166748,1.956656205948093e-06
10,0.3317094147205353,-0.0007052421569824219,-0.031000010669231415,0.946143627166748,-0.3237471580505371,-9.248546462004015e-08,0.3237471580505371,0.946143627166748,1.8061907667288324e-06
11,0.3317093849182129,-0.0007052421569824219,-0.031000010669231415,0.946143627166748,-0.3237471580505371,-5.4271865224109206e-08,0.3237471580505371,0.946143627166748,1.9124402115267003e-06
12,0.3317094147205353,-0.0007052421569824219,-0.031000010669231415,0.946143627166748,-0.3237471878528595,-1.2369832802505698e-07,0.3237471878528595,0.946143627166748,1.7413177602065844e-06
13,0.3317093849182129,-0.0007052421569824219,-0.031000010669231415,0.946143627166748,-0.3237471580505371,-5.906453282022994e-08,0.3237471580505371,0.946143627166748,1.9030670728170662e-06
14,0.3317094147205353,-0.0007052421569824219,-0.031000010669231415,0.946143627166748,-0.3237471878528595,-1.25103355230749e-07,0.3237471878528595,0.946143627166748,1.7295143379669753e-06
15,0.3317093849182129,-0.0007052421569824219,-0.031000010669231415,0.946143627166748,-0.3237471580505371,-6.704668464863062e-08,0.3237471580505371,0.946143627166748,1.8933412775368197e-06
16,0.3317094147205353,-0.0007052421569824219,-0.031000010669231415,0.946143627166748,-0.3237471878528595,-1.4868018638480862e-07,0.3237471878528595,0.946143627166748,1.7249541315322858e-06
17,0.3317093849182129,-0.0007052421569824219,-0.031000010669231415,0.946143627166748,-0.3237471580505371,-6.503613292352384e-08,0.3237471580505371,0.946143627166748,1.876155238278443e-06
18,0.3317094147205353,-0.0007052421569824219,-0.031000010669231415,0.946143627166748,-0.3237471878528595,-1.3985244606828928e-07,0.3237471878528595,0.946143627166748,1.7027734884322854e-06
19,0.3317093849182129,-0.0007052421569824219,-0.031000010669231415,0.946143627166748,-0.3237471580505371,-8.721651312271206e-08,0.3237471580505371,0.946143627166748,1.8642498389453976e-06
20,0.3317094147205353,-0.0007052421569824219,-0.031000010669231415,0.946143627166748,-0.3237471878528595,-1.943414140725963e-08,0.3237471878528595,0.946143627166748,2.034437784459442e-06
21,0.3317094147205353,-0.0007052421569824219,-0.031000010669231415,0.946143627166748,-0.3237471282482147,-7.453738959384282e-08,0.3237471282482147,0.946143627166748,1.8306907350051915e-06
22,0.3317094147205353,-0.0007052421569824219,-0.031000010669231415,0.946143627166748,-0.3237471878528595,-2.377106866902068e-08,0.3237471878528595,0.946143627166748,2.022052285610698e-06
23,0.3317094147205353,-0.0007052421569824219,-0.031000010669231415,0.946143627166748,-0.3237471282482147,-8.69405951675617e-08,0.3237471282482147,0.946143627166748,1.8210990901934565e-06
24,0.3317094147205353,-0.0007052421569824219,-0.031000010669231415,0.946143627166748,-0.3237471878528595,-2.9365597953301403e-08,0.3237471878528595,0.946143627166748,2.0073773612239165e-06
25,0.3317094147205353,-0.0007052421569824219,-0.031000010669231415,0.946143627166748,-0.3237471282482147,-1.0471165978742647e-07,0.3237471282482147,0.946143627166748,1.8089731383952312e-06
26,0.3317094147205353,-0.0007052421569824219,-0.031000010669231415,0.946143627166748,-0.3237471878528595,-4.0463280726044104e-08,0.3237471878528595,0.946143627166748,1.9902593066944974e-06
27,0.3317094147205353,-0.0007052421569824219,-0.031000010669231415,0.946143627166748,-0.3237471580505371,-1.0179083886896478e-07,0.3237471580505371,0.946143627166748,1.7669767657935154e-06
28,0.3317094147205353,-0.0007052421569824219,-0.031000010669231415,0.946143627166748,-0.3237471878528595,-5.302258188066844e-08,0.3237471878528595,0.946143627166748,1.93989012586826e-06
29,0.3317094147205353,-0.0007052421569824219,-0.031000010669231415,0.946143627166748,-0.3237471580505371,-1.0651470461198187e-07,0.3237471580505371,0.946143627166748,1.7546786921229796e-06
30,0.3317094147205353,-0.0007052421569824219,-0.031000010669231415,0.946143627166748,-0.3237471878528595,-5.090632981818999e-08,0.3237471878528595,0.946143627166748,1.9226006315875566e-06
31,0.3317094147205353,-0.0007052421569824219,-0.031000010669231415,0.946143627166748,-0.3237471580505371,-1.2760317247284547e-07,0.3237471580505371,0.946143627166748,1.7451308167437674e-06
32,0.3317094147205353,-0.0007052421569824219,-0.031000010669231415,0.946143627166748,-0.3237471878528595,-7.129215617851514e-08,0.3237471878528595,0.946143627166748,1.8846253624360543e-06
33,0.3317093849182129,-0.0007052421569824219,-0.031000010669231415,0.946143627166748,-0.3237471282482147,-1.088102674628999e-08,0.3237471282482147,0.946143627166748,2.0399274944793433e-06
34,0.3317094147205353,-0.0007052421569824219,-0.031000010669231415,0.946143627166748,-0.3237471878528595,-8.311605625976881e-08,0.3237471878528595,0.946143627166748,1.841684593273385e-06
35,0.3317093849182129,-0.0007052421569824219,-0.031000010669231415,0.946143627166748,-0.3237471580505371,-3.0248692439727165e-08,0.3237471580505371,0.946143627166748,2.0030647647217847e-06
36,0.3317094147205353,-0.0007052421569824219,-0.031000010669231415,0.946143627166748,-0.3237471580505371,-7.706139371066456e-08,0.3237471580505371,0.946143627166748,1.8440567828292842e-06
37,0.3317093849182129,-0.0007052421569824219,-0.031000010669231415,0.946143627166748,-0.3237471580505371,-3.6935411173999455e-08,0.3237471580505371,0.946143627166748,1.9552012417989317e-06
38,0.3317094147205353,-0.0007052421569824219,-0.031000010669231415,0.946143627166748,-0.3237471878528595,-1.0102677094891988e-07,0.3237471878528595,0.946143627166748,1.8171749616158195e-06
39,0.3317093849182129,-0.0007052421569824219,-0.031000010669231415,0.946143627166748,-0.3237471580505371,-5.609085462765506e-08,0.3237471580505371,0.946143627166748,1.950599880728987e-06
40,0.3317094147205353,-0.0007052421569824219,-0.031000010669231415,0.946143627166748,-0.3237471878528595,-1.1345566974796384e-07,0.3237471878528595,0.946143627166748,1.807521471164364e-06
41,0.3317093849182129,-0.0007052421569824219,-0.031000010669231415,0.946143627166748,-0.3237471580505371,-5.397716051902535e-08,0.3237471580505371,0.946143627166748,1.9332589999976335e-06
42,0.3317094147205353,-0.0007052421569824219,-0.031000010669231415,0.946143627166748,-0.3237471878528595,-1.2347902611509198e-07,0.3237471878528595,0.946143627166748,1.7928767874764162e-06
43,0.3317093849182129,-0.0007052421569824219,-0.031000010669231415,0.946143627166748,-0.3237471580505371,-5.725932794575783e-08,0.3237471580505371,0.946143627166748,1.913513642648468e-06
44,0.3317094147205353,-0.0007052421569824219,-0.031000010669231415,0.946143627166748,-0.3237471878528595,-1.2669832472056441e-07,0.3237471878528595,0.946143627166748,1.7423705003238865e-06
45,0.3317093849182129,-0.0007052421569824219,-0.031000010669231415,0.946143627166748,-0.3237471580505371,-6.43136814915124e-08,0.3237471580505371,0.946143627166748,1.9061337752646068e-06
46,0.3317094147205353,-0.0007052421569824219,-0.031000010669231415,0.946143627166748,-0.3237471878528595,-1.3037295332196663e-07,0.3237471878528595,0.946143627166748,1.732517716845905e-06
47,0.3317093849182129,-0.0007052421569824219,-0.031000010669231415,0.946143627166748,-0.3237471580505371,-7.239124499847094e-08,0.3237471580505371,0.946143627166748,1.8963307866215473e-06
48,0.3317094147205353,-0.0007052421569824219,-0.031000010669231415,0.946143627166748,-0.3237471878528595,-1.42781374279366e-07,0.3237471878528595,0.946143627166748,1.722796582726005e-06
49,0.3317093849182129,-0.0007052421569824219,-0.031000010669231415,0.946143627166748,-0.3237471580505371,-5.9130954355168797e-08,0.3237471580505371,0.946143627166748,1.8739085589913884e-06
50,0.3317094147205353,-0.0007052421569824219,-0.031000010669231415,0.946143627166748,-0.3237471878528595,-1.5285129961739585e-07,0.3237471878528595,0.946143627166748,1.708145077827794e-06
51,0.3317093849182129,-0.0007052421569824219,-0.031000010669231415,0.946143627166748,-0.3237471580505371,-8.135041440482382e-08,0.3237471580505371,0.946143627166748,1.8619055026647402e-06
52,0.3317094147205353,-0.0007052421569824219,-0.031000010669231415,0.946143627166748,-0.3237471878528595,-2.4746416471543853e-08,0.3237471878528595,0.946143627166748,2.0371846858324716e-06
53,0.3317094147205353,-0.0007052421569824219,-0.031000010669231415,0.946143627166748,-0.3237471282482147,-7.208110730516637e-08,0.3237471282482147,0.946143627166748,1.8308601283933967e-06
54,0.3317094147205353,-0.0007052421569824219,-0.031000010669231415,0.946143627166748,-0.3237471878528595,-2.6379300521739424e-08,0.3237471878528595,0.946143627166748,1.986686129384907e-06
55,0.3317094147205353,-0.0007052421569824219,-0.031000010669231415,0.946143627166748,-0.3237471580505371,-1.0269450712030448e-07,0.3237471580505371,0.946143627166748,1.7686272713035578e-06
56,0.3317094147205353,-0.0007052421569824219,-0.031000010669231415,0.946143627166748,-0.3237471878528595,-5.387750690033499e-08,0.3237471878528595,0.946143627166748,1.9415310816839337e-06
57,0.3317094147205353,-0.0007052421569824219,-0.031000010669231415,0.946143627166748,-0.3237471580505371,-1.1850090686493786e-07,0.3237471580505371,0.946143627166748,1.7614478338146e-06
58,0.3317094147205353,-0.0007052421569824219,-0.031000010669231415,0.946143627166748,-0.3237471878528595,-4.7494047805685113e-08,0.3237471878528595,0.946143627166748,1.9241631434852025e-06
59,0.3317094147205353,-0.0007052421569824219,-0.031000010669231415,0.946143627166748,-0.3237471580505371,-1.2419044992384443e-07,0.3237471580505371,0.946143627166748,1.7467524457970285e-06
60,0.3317094147205353,-0.0007052421569824219,-0.031000010669231415,0.946143627166748,-0.3237471878528595,-5.415285642129675e-08,0.3237471878528595,0.946143627166748,1.9070016605837736e-06
61,0.3317094147205353,-0.0007052421569824219,-0.031000010669231415,0.946143627166748,-0.3237471580505371,-1.240701124061161e-07,0.3237471580505371,0.946143627166748,1.7245739627469447e-06
