step,obs/extra/box_pose_6d_from_bimanual_center_0,obs/extra/box_pose_6d_from_bimanual_center_1,obs/extra/box_pose_6d_from_bimanual_center_2,obs/extra/box_pose_6d_from_bimanual_center_3,obs/extra/box_pose_6d_from_bimanual_center_4,obs/extra/box_pose_6d_from_bimanual_center_5,obs/extra/box_pose_6d_from_bimanual_center_6,obs/extra/box_pose_6d_from_bimanual_center_7,obs/extra/box_pose_6d_from_bimanual_center_8
0,0.3262975215911865,0.0018483252497389913,-0.03100011497735977,-0.17226064205169678,0.9850514531135559,9.393983191330335e-07,-0.9850514531135559,-0.17226064205169678,7.730938023087219e-08
1,0.3262975215911865,0.0018483035964891315,-0.03100007399916649,-0.17226064205169678,0.9850514531135559,8.493044560964336e-07,-0.9850514531135559,-0.17226064205169678,-2.691124336706707e-07
2,0.3262975215911865,0.0018483282765373588,-0.03100011870265007,-0.17226076126098633,0.9850515127182007,9.713284043755266e-07,-0.9850515127182007,-0.17226076126098633,1.899612698252895e-07
3,0.3262975215911865,0.0018483249004930258,-0.03100011497735977,-0.17226076126098633,0.9850513935089111,8.635283847979736e-07,-0.9850513935089111,-0.17226076126098633,-7.767005882897138e-08
4,0.3262975215911865,0.001848321408033371,-0.03100007399916649,-0.17226052284240723,0.9850513935089111,1.0067284392789588e-06,-0.9850513935089111,-0.17226052284240723,2.4580535296081507e-07
5,0.3262975215911865,0.0018483021995052695,-0.03100011870265007,-0.17226052284240723,0.9850514531135559,1.6070342780949431e-06,-0.9850514531135559,-0.17226052284240723,1.9621069213826559e-07
6,0.3262975215911865,0.0018483076710253954,-0.03100007399916649,-0.17226064205169678,0.9850514531135559,8.536048312635103e-07,-0.9850514531135559,-0.17226064205169678,-2.419988902602199e-07
7,0.3262975215911865,0.0018483273452147841,-0.03100011870265007,-0.17226076126098633,0.9850515127182007,9.638910114517785e-07,-0.9850515127182007,-0.17226076126098633,2.2118490505818045e-07
8,0.3262975215911865,0.0018483289750292897,-0.03100011870265007,-0.17226076126098633,0.9850513935089111,8.683542773724184e-07,-0.9850513935089111,-0.17226076126098633,-4.721167812249405e-08
9,0.3262975215911865,0.0018483158200979233,-0.03100007399916649,-0.17226052284240723,0.9850513935089111,1.0206679235125193e-06,-0.9850513935089111,-0.17226052284240723,2.606502960134094e-07
10,0.3262975215911865,0.0018483033636584878,-0.03100011870265007,-0.17226076126098633,0.9850514531135559,1.1963470569753554e-06,-0.9850514531135559,-0.17226076126098633,4.1962561425634703e-08
11,0.3262975215911865,0.0018483282765373588,-0.03100011497735977,-0.17226076126098633,0.9850513935089111,8.723276891942078e-07,-0.9850513935089111,-0.17226076126098633,-4.6883492643701175e-08
12,0.3262975215911865,0.0018483017338439822,-0.03100011870265007,-0.17226052284240723,0.9850514531135559,1.6099086224130588e-06,-0.9850514531135559,-0.17226052284240723,2.0052249283253332e-07
13,0.3262975215911865,0.001848305924795568,-0.03100007399916649,-0.17226064205169678,0.9850513935089111,9.551298489895999e-07,-0.9850513935089111,-0.17226064205169678,-1.0857605481362498e-08
14,0.3262975215911865,0.0018483063904568553,-0.03100007399916649,-0.17226064205169678,0.9850514531135559,9.94021547739976e-07,-0.9850514531135559,-0.17226064205169678,5.4530971738131484e-08
15,0.3262975215911865,0.0018483101157471538,-0.031000059098005295,-0.17226064205169678,0.9850513935089111,1.338374090664729e-06,-0.9850513935089111,-0.17226064205169678,5.116317538522708e-07
16,0.3262975215911865,0.0018483051098883152,-0.03100007399916649,-0.17226052284240723,0.9850513935089111,9.681505162006943e-07,-0.9850513935089111,-0.17226052284240723,3.554632144187053e-08
17,0.3262975215911865,0.0018483120948076248,-0.031000059098005295,-0.17226064205169678,0.9850513935089111,1.342426912742667e-06,-0.9850513935089111,-0.17226064205169678,4.871861278843426e-07
18,0.3262975215911865,0.001848309300839901,-0.03100007399916649,-0.17226052284240723,0.9850513935089111,9.62121248448966e-07,-0.9850513935089111,-0.17226052284240723,1.2991534958928241e-08
19,0.3262975215911865,0.0018483179155737162,-0.03100007399916649,-0.17226052284240723,0.9850513935089111,5.962242539681029e-07,-0.9850513935089111,-0.17226052284240723,4.332244429861021e-08
20,0.3262975215911865,0.0018483009189367294,-0.03100011870265007,-0.17226052284240723,0.9850514531135559,1.4620644606111455e-06,-0.9850514531135559,-0.17226052284240723,-1.0899992730628583e-07
21,0.3262975215911865,0.0018483026651665568,-0.03100007399916649,-0.17226064205169678,0.9850513935089111,9.69794314187311e-07,-0.9850513935089111,-0.17226064205169678,1.0924510185361669e-08
22,0.3262975215911865,0.001848316635005176,-0.03100007399916649,-0.17226064205169678,0.9850514531135559,5.909263336434378e-07,-0.9850514531135559,-0.17226064205169678,5.317596674103697e-08
23,0.3262975215911865,0.0018483019666746259,-0.03100007399916649,-0.17226064205169678,0.9850514531135559,9.51656090819597e-07,-0.9850514531135559,-0.17226064205169678,-1.4706074580317363e-08
24,0.3262975215911865,0.0018483130261301994,-0.03100007399916649,-0.17226052284240723,0.9850513935089111,6.974737516429741e-07,-0.9850513935089111,-0.17226052284240723,3.3642589869486983e-07
25,0.3262975215911865,0.0018483060412108898,-0.03100007399916649,-0.17226064205169678,0.9850514531135559,8.58126554703631e-07,-0.9850514531135559,-0.17226064205169678,-2.4931730990829237e-07
26,0.3262975215911865,0.0018483231542631984,-0.03100011497735977,-0.17226064205169678,0.9850513935089111,9.942845053956262e-07,-0.9850513935089111,-0.17226064205169678,2.337674800401146e-07
27,0.3262975215911865,0.001848328858613968,-0.03100011870265007,-0.17226076126098633,0.9850514531135559,8.745444119995227e-07,-0.9850514531135559,-0.17226076126098633,-2.7463507024094724e-08
28,0.3262975215911865,0.0018483379390090704,-0.03100011870265007,-0.17226076126098633,0.9850515127182007,9.730639476401848e-07,-0.9850515127182007,-0.17226076126098633,2.3032475837680977e-07
29,0.3262975215911865,0.001848325482569635,-0.03100011497735977,-0.17226076126098633,0.9850513935089111,8.635422545921756e-07,-0.9850513935089111,-0.17226076126098633,-4.378759754786188e-08
30,0.3262975215911865,0.0018483289750292897,-0.03100011497735977,-0.17226064205169678,0.9850513935089111,9.678125252321479e-07,-0.9850513935089111,-0.17226064205169678,2.000417964609369e-07
31,0.3262975215911865,0.0018483235035091639,-0.03100011870265007,-0.17226076126098633,0.9850514531135559,1.0378053048043512e-06,-0.9850514531135559,-0.17226076126098633,3.8745091046621383e-07
32,0.3262975215911865,0.0018483074381947517,-0.031000059098005295,-0.17226064205169678,0.9850513935089111,1.3574803006122238e-06,-0.9850513935089111,-0.17226064205169678,4.97677262956131e-07
33,0.3262975215911865,0.0018483091844245791,-0.03100007399916649,-0.17226052284240723,0.9850513935089111,9.857611757979612e-07,-0.9850513935089111,-0.17226052284240723,2.5407132397958776e-08
34,0.3262975215911865,0.0018483027815818787,-0.031000059098005295,-0.17226064205169678,0.9850513935089111,1.3391264701567707e-06,-0.9850513935089111,-0.17226064205169678,4.715155910162139e-07
35,0.3262975215911865,0.0018483054591342807,-0.03100007399916649,-0.17226052284240723,0.9850513935089111,9.545490229356801e-07,-0.9850513935089111,-0.17226052284240723,-2.5758907895578886e-08
36,0.32557082176208496,0.0029870392754673958,-0.030914440751075745,-0.16249775886535645,0.9867085814476013,-0.0007886367384344339,-0.98670893907547,-0.162497878074646,-3.7160934880375862e-06
37,0.32494091987609863,0.011303232982754707,-0.031000226736068726,-0.13674521446228027,0.9906062483787537,-2.4634996975692047e-07,-0.9906062483787537,-0.13674521446228027,1.7746440335031366e-06
38,0.3269226551055908,0.020955698564648628,-0.03042656183242798,-0.13465499877929688,0.9908784627914429,-0.005291999317705631,-0.9908922910690308,-0.1346569061279297,5.746260853811691e-07
39,0.32909512519836426,0.029193613678216934,-0.03099783882498741,-0.1368100643157959,0.9905973672866821,1.0763662885437952e-06,-0.9905973672866821,-0.1368100643157959,-1.833118403737899e-05
40,0.3301680088043213,0.03344696760177612,-0.03099999576807022,-0.137847900390625,0.9904534220695496,-3.724694010998064e-07,-0.9904534220695496,-0.137847900390625,-8.153048725034751e-07
41,0.33116936683654785,0.03734505921602249,-0.03100009635090828,-0.1400585174560547,0.9901432394981384,-2.9689861236192883e-08,-0.9901432394981384,-0.1400585174560547,4.02672242216795e-07
42,0.33162999153137207,0.04125458374619484,-0.031003572046756744,-0.13578951358795166,0.990737795829773,-5.723828962800326e-06,-0.990737795829773,-0.13578951358795166,2.9900111258029938e-05
43,0.3306081295013428,0.0429922379553318,-0.030995916575193405,-0.1250743865966797,0.9921473264694214,1.4795703464187682e-05,-0.9921473264694214,-0.1250743865966797,-1.7154645320260897e-05
44,0.32830071449279785,0.04421212524175644,-0.03099067509174347,-0.10350179672241211,0.9946292638778687,4.992922185920179e-05,-0.9946292638778687,-0.10350179672241211,-4.928276393911801e-05
45,0.3230292797088623,0.04604366049170494,-0.030987057834863663,-0.06587600708007812,0.9978278279304504,6.750941247446463e-05,-0.9978278279304504,-0.06587600708007812,-6.887771451147273e-05
46,0.31652379035949707,0.04908193275332451,-0.030989699065685272,-0.011141538619995117,0.9999379515647888,5.123877417645417e-05,-0.9999379515647888,-0.011141538619995117,-5.198105645831674e-05
47,0.30806851387023926,0.05169275403022766,-0.030990242958068848,0.05081629753112793,0.9987080097198486,5.619523290079087e-05,-0.9987080097198486,0.05081629753112793,-5.495510413311422e-05
48,0.30025696754455566,0.054137859493494034,-0.030999895185232162,0.10199010372161865,0.9947854280471802,-1.7514595640477637e-07,-0.9947854280471802,0.10199010372161865,-9.095945188164478e-07
49,0.29533934593200684,0.055438823997974396,-0.03099999949336052,0.13003432750701904,0.9915094971656799,-1.5058814994972636e-07,-0.9915094971656799,0.13003432750701904,-3.0214411594897683e-07
50,0.2945535182952881,0.055610720068216324,-0.031000040471553802,0.1336212158203125,0.9910324811935425,1.0139503956452245e-06,-0.9910324811935425,0.1336212158203125,9.06333923467173e-07
51,0.2945539951324463,0.05561065301299095,-0.031000051647424698,0.13362079858779907,0.9910325407981873,1.217716999235563e-06,-0.9910325407981873,0.13362079858779907,1.8179094922743388e-06
52,0.2945535182952881,0.055610641837120056,-0.031000051647424698,0.13362091779708862,0.9910325407981873,1.0819328508659964e-06,-0.9910325407981873,0.13362091779708862,1.1851578847199562e-06
53,0.2945539951324463,0.05561066418886185,-0.031000010669231415,0.1336209774017334,0.9910325407981873,1.0303979252057616e-06,-0.9910325407981873,0.1336209774017334,1.3731181525145075e-06
54,0.2945539951324463,0.055610641837120056,-0.031000051647424698,0.13362067937850952,0.991032600402832,1.3423591553873848e-06,-0.991032600402832,0.13362067937850952,1.3228639090812067e-06
55,0.2945535182952881,0.055610645562410355,-0.031000051647424698,0.13362091779708862,0.9910324811935425,1.156271537183784e-06,-0.9910324811935425,0.13362091779708862,1.520514615549473e-06
56,0.2945535182952881,0.05561063438653946,-0.031000051647424698,0.13362067937850952,0.991032600402832,1.2702289495791774e-06,-0.991032600402832,0.13362067937850952,1.233124407917785e-06
