step,box_translation_penalty_0
0,0.0013800791930407286
1,0.0013800791930407286
2,0.0013800797751173377
3,0.001380087691359222
4,0.0013800803571939468
5,0.001380087691359222
6,0.0013800797751173377
7,0.0013800791930407286
8,0.00138008501380682
9,0.0013800791930407286
10,0.0013800811721011996
11,0.0013800866436213255
12,0.0013800770975649357
13,0.0013800811721011996
14,0.0013800885062664747
15,0.0013800803571939468
16,0.0013800791930407286
17,0.001380087691359222
18,0.0013800805900245905
19,0.0013800885062664747
20,0.0013800797751173377
21,0.0013800797751173377
22,0.001380087691359222
23,0.0013800819870084524
24,0.0013800797751173377
25,0.001380087691359222
26,0.0013800803571939468
27,0.0013800803571939468
28,0.0013800791930407286
29,0.0013800797751173377
30,0.0013800859451293945
31,0.0013800803571939468
32,0.0013800819870084524
33,0.0013800873421132565
34,0.0013800770975649357
35,0.0013800811721011996
36,0.0013800873421132565
37,0.0013800797751173377
38,0.0013800866436213255
39,0.0013800791930407286
40,0.0013800803571939468
41,0.001380087691359222
42,0.0013800797751173377
43,0.0013800784945487976
44,0.001380088389851153
45,0.0013800791930407286
46,0.0013800797751173377
47,0.0013800873421132565
48,0.0013800797751173377
49,0.0013800811721011996
50,0.0013800797751173377
51,0.0013800791930407286
52,0.001380088389851153
53,0.0013800780288875103
54,0.0013800791930407286
55,0.0013800791930407286
56,0.001380087691359222
57,0.0013800797751173377
58,0.0013800791930407286
59,0.0013800868764519691
60,0.0013800797751173377
61,0.0013800819870084524
62,0.0013800859451293945
63,0.0013800791930407286
64,0.0013800805900245905
65,0.001380088389851153
66,0.0013800797751173377
67,0.0013800797751173377
68,0.001380087691359222
69,0.0013800824526697397
70,0.0013800791930407286
71,0.0013800868764519691
72,0.0013800797751173377
73,0.0013800819870084524
74,0.0013800873421132565
75,0.0013800791930407286
76,0.0013800797751173377
77,0.001380087691359222
78,0.0013800805900245905
79,0.0013800791930407286
80,0.001380088389851153
81,0.001380081637762487
82,0.001380088389851153
83,0.0013800805900245905
84,0.0013800791930407286
85,0.001380087691359222
86,0.0013800797751173377
87,0.0013800791930407286
88,0.0013800859451293945
89,0.0013800797751173377
90,0.001380081637762487
91,0.0013800859451293945
92,0.0013800784945487976
93,0.001380081637762487
94,0.0013800797751173377
95,0.001380081637762487
96,0.001380087691359222
97,0.0013800797751173377
98,0.0013800797751173377
99,0.001380088389851153
100,0.0013800803571939468
101,0.0013800803571939468
102,0.001380087691359222
103,0.0013800805900245905
104,0.007915500551462173
105,0.015633294358849525
106,0.017954614013433456
107,0.017954818904399872
108,0.017954789102077484
109,0.017954818904399872
110,0.017954804003238678
111,0.01795479655265808
112,0.017954818904399872
113,0.017954807728528976
114,0.017954783514142036
115,0.017954789102077484
116,0.017954789102077484
117,0.017954781651496887
118,0.017954789102077484
119,0.017954781651496887
120,0.017954789102077484
121,0.017954807728528976
122,0.017954789102077484
123,0.017954807728528976
124,0.01795479655265808
125,0.017954807728528976
126,0.017954789102077484
127,0.017954807728528976
128,0.01795480027794838
129,0.017954807728528976
130,0.017954783514142036
131,0.017954807728528976
132,0.017954804003238678
133,0.017954818904399872
134,0.017954818904399872
135,0.017954818904399872
136,0.017954807728528976
137,0.017954818904399872
138,0.017954818904399872
139,0.017954818904399872
140,0.017954818904399872
141,0.017954818904399872
142,0.017954818904399872
143,0.017954818904399872
144,0.017954807728528976
145,0.017954818904399872
146,0.017954789102077484
147,0.01795479655265808
148,0.017954807728528976
149,0.017954818904399872
150,0.017954818904399872
151,0.017954807728528976
152,0.017954789102077484
153,0.017954789102077484
154,0.017954789102077484
155,0.017954789102077484
156,0.017954804003238678
157,0.01795479655265808
158,0.017954818904399872
159,0.017954818904399872
160,0.017954818904399872
161,0.017954818904399872
162,0.017954807728528976
163,0.017954818904399872
164,0.017954818904399872
165,0.017954818904399872
166,0.017954807728528976
167,0.017954818904399872
168,0.017954789102077484
169,0.017954783514142036
170,0.017954789102077484
171,0.017954807728528976
172,0.017954789102077484
173,0.017954781651496887
174,0.017954804003238678
175,0.017954781651496887
176,0.017954789102077484
177,0.017954781651496887
178,0.017954789102077484
179,0.017954781651496887
180,0.017954789102077484
181,0.01795479655265808
182,0.017954818904399872
183,0.01795479655265808
184,0.01795479655265808
185,0.01795479655265808
186,0.017954783514142036
187,0.017954783514142036
188,0.017954807728528976
189,0.017954789102077484
190,0.017954807728528976
191,0.01795480027794838
192,0.017954807728528976
193,0.017954818904399872
194,0.017954807728528976
195,0.017954804003238678
196,0.01795477792620659
197,0.017954789102077484
198,0.017954807728528976
